"","ID","sex","type","class.cor","year","birthyear.int","Scale.smoltage","scale.seaage","InterpAge","Respawner","respawner.info","firstcohort","seaageatmaturity","cohort","cohort.year.all","0+","1+","2-3+","Adult","n.offspring","cohort.total","respawner.gen","min.cohort","cohort.rank","mature","AKAP11_4_fix","c25_1441_SAC","cohort.max","cohort.max.year"
"490","Uts_12A_019","dam","Adult","Adult",2012,2007,3,2,2,0,NA,2013,2,1,2013,17,1,2,0,20,1,"semelparous",1,1,NA,1,2,1,2013
"491","Uts_12A_021","dam","Adult","Adult",2012,2007,3,2,2,0,NA,2013,2,1,2013,3,0,0,0,3,1,"semelparous",1,1,NA,2,2,1,2013
"492","Uts_12A_030","dam","Adult","Adult",2012,2007,3,2,2,0,NA,2013,2,1,2013,104,11,1,0,116,1,"semelparous",1,1,NA,1,2,1,2013
"493","Uts_12_0y_027","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2016,0,1,2016,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2016
"494","Uts_12_0y_119","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,1,0,2,1,"semelparous",1,1,NA,2,2,1,2014
"495","Uts_12_0y_131","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,1,0,2,1,"semelparous",1,1,NA,1,1,1,2014
"496","Uts_12_0y_333","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2018,2,1,2018,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2018
"497","Uts_12_0y_402","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2014
"498","Uts_12_0y_497","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2014
"499","Uts_12_0y_519","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2019
"500","Uts_12_0y_537","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2018,2,1,2018,0,1,0,0,1,1,"semelparous",1,1,NA,2,2,1,2018
"501","Uts_12_0y_653","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,1,2,1,"semelparous",1,1,NA,2,2,1,2014
"502","Uts_12_0y_698","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2019
"503","Uts_12_0y_734","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2014
"504","Uts_12_0y_745","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2016,0,1,2016,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2016
"505","Uts_12_0y_763","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2019
"506","Uts_12_0y_806","dam","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2019
"507","Uts_13A_004","dam","Adult","Adult",2013,2007,3,3,3,0,NA,2014,3,1,2014,1,1,0,0,2,1,"semelparous",1,1,NA,1,1,1,2014
"508","Uts_13A_033","dam","Adult","Adult",2013,2007,3,3,3,0,NA,2014,3,1,2014,49,14,3,3,69,1,"semelparous",1,1,NA,1,2,1,2014
"509","Uts_13A_037","dam","Adult","Adult",2013,2006,4,3,3,0,NA,2014,3,1,2014,10,5,0,2,17,1,"semelparous",1,1,NA,2,3,1,2014
"510","Uts_13A_039","dam","Adult","Adult",2013,2007,4,2,2,0,NA,2014,2,1,2014,38,8,1,1,48,1,"semelparous",1,1,NA,1,1,1,2014
"511","Uts_13A_044","dam","Adult","Adult",2013,2007,4,2,2,0,NA,2014,2,1,2014,17,3,0,1,21,2,"iteroparous",1,1,NA,2,3,2,2017
"512","Uts_13A_044","dam","Adult","Adult",2013,2007,4,2,2,0,NA,2014,2,2,2017,1,0,0,0,1,2,"iteroparous",1,2,NA,2,3,2,2017
"513","Uts_13A_047","dam","Adult","Adult",2013,2007,3,3,3,1,"1S1",2013,1,1,2014,69,16,4,7,96,3,"iteroparous",1,1,NA,1,2,3,2018
"514","Uts_13A_047","dam","Adult","Adult",2013,2007,3,3,3,1,"1S1",2013,1,2,2016,146,33,16,0,195,3,"iteroparous",1,2,NA,1,2,3,2018
"515","Uts_13A_047","dam","Adult","Adult",2013,2007,3,3,3,1,"1S1",2013,1,3,2018,64,10,7,0,81,3,"iteroparous",1,3,NA,1,2,3,2018
"516","Uts_13A_058","dam","Adult","Adult",2013,2007,4,2,2,0,NA,2014,2,1,2014,1,1,0,1,3,1,"semelparous",1,1,NA,2,2,1,2014
"517","Uts_13A_059","dam","Adult","Adult",2013,2006,5,2,2,0,NA,2014,2,1,2014,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2014
"518","Uts_13A_065","dam","Adult","Adult",2013,2005,3,5,5,1,"3S1",2012,3,1,2012,12,18,3,5,38,2,"iteroparous",1,1,NA,1,2,2,2014
"519","Uts_13A_065","dam","Adult","Adult",2013,2005,3,5,5,1,"3S1",2012,3,2,2014,171,52,3,2,228,2,"iteroparous",1,2,NA,1,2,2,2014
"520","Uts_13A_066","dam","Adult","Adult",2013,2007,4,2,2,0,NA,2014,2,1,2014,8,2,0,0,10,1,"semelparous",1,1,NA,2,3,1,2014
"521","Uts_13_0y_0084","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2017,0,1,2017,0,0,1,0,1,1,"semelparous",1,1,NA,2,2,1,2017
"522","Uts_13_0y_0283","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2019,2,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,3,1,2019
"523","Uts_13_0y_0321","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2015
"524","Uts_13_0y_0350","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2017,0,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2017
"525","Uts_13_0y_0443","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2015
"526","Uts_13_0y_0584","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2015
"527","Uts_13_0y_0641","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2015
"528","Uts_13_0y_0658","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2015
"529","Uts_13_0y_0666","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2015
"530","Uts_13_0y_0671","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2016,-1,1,2016,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2016
"531","Uts_13_0y_0680","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2015
"532","Uts_13_0y_0697","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,2,0,0,0,2,1,"semelparous",1,1,NA,2,2,1,2015
"533","Uts_13_0y_0751","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,0,0,1,0,1,1,"semelparous",1,1,NA,2,3,1,2015
"534","Uts_13_0y_0858","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2015
"535","Uts_13_0y_0963","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2015
"536","Uts_13_0y_0967","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2015
"537","Uts_13_0y_0978","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2015
"538","Uts_13_0y_1018","dam","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2015
"539","Uts_13_1y_0084","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,0,1,0,0,1,1,"semelparous",1,1,NA,1,2,1,2014
"540","Uts_13_1y_0094","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2013,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2013
"541","Uts_13_1y_0187","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2014
"542","Uts_13_1y_0233","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,0,1,0,0,1,1,"semelparous",1,1,NA,1,1,1,2014
"543","Uts_13_1y_0236","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2013,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2013
"544","Uts_13_1y_0259","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2013,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2013
"545","Uts_13_1y_0526","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2013,1,0,0,0,1,2,"iteroparous",1,1,NA,2,3,2,2019
"546","Uts_13_1y_0526","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,3,2019,1,0,0,0,1,2,"iteroparous",1,2,NA,2,3,2,2019
"547","Uts_13_1y_0586","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,0,1,0,0,1,1,"semelparous",1,1,NA,1,1,1,2014
"548","Uts_13_1y_0607","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2014
"549","Uts_13_1y_0655","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2013,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2013
"550","Uts_13_1y_0672","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2013,1,0,0,0,1,1,"semelparous",1,1,NA,3,3,1,2013
"551","Uts_13_1y_0758","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2018,2,1,2018,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2018
"552","Uts_13_1y_0766","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,3,0,0,0,3,1,"semelparous",1,1,NA,1,1,1,2014
"553","Uts_13_1y_0842","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2019
"554","Uts_13_1y_0873","dam","Offspring","1+",2013,2012,4,NA,NA,0,NA,2017,1,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2017
"555","Uts_14A_018","dam","Adult","Adult",2014,2008,4,NA,2,0,NA,2015,2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2015
"556","Uts_14A_024","dam","Adult","Adult",2014,2007,4,3,3,0,NA,2015,3,1,2015,46,18,5,0,69,1,"semelparous",1,1,NA,1,2,1,2015
"557","Uts_14A_050","dam","Adult","Adult",2014,2009,3,2,2,0,NA,2015,2,1,2015,0,2,2,0,4,1,"semelparous",1,1,NA,2,1,1,2015
"558","Uts_14A_063","dam","Adult","Adult",2014,2008,4,2,2,0,NA,2015,2,1,2015,1,4,1,0,6,1,"semelparous",1,1,NA,1,2,1,2015
"559","Uts_14A_066","dam","Adult","Adult",2014,2008,4,2,2,0,NA,2015,2,1,2015,17,2,1,0,20,1,"semelparous",1,1,NA,2,3,1,2015
"560","Uts_14A_107","dam","Adult","Adult",2014,2009,3,2,2,0,NA,2015,2,1,2015,1,1,0,0,2,1,"semelparous",1,1,NA,2,2,1,2015
"561","Uts_14_0y_0252","dam","Offspring","0+",2014,2014,4,NA,NA,0,NA,2015,-3,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2015
"562","Uts_14_0y_0354","dam","Offspring","0+",2014,2014,4,NA,NA,0,NA,2019,1,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2019
"563","Uts_14_0y_0915","dam","Offspring","0+",2014,2014,4,NA,NA,0,NA,2016,-2,1,2016,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2016
"564","Uts_14_0y_0946","dam","Offspring","0+",2014,2014,4,NA,NA,0,NA,2019,1,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2019
"565","Uts_14_1y_0124","dam","Offspring","1+",2014,2013,4,NA,NA,0,NA,2015,-2,1,2015,3,0,0,0,3,1,"semelparous",1,1,NA,2,2,1,2015
"566","Uts_14_1y_0281","dam","Offspring","1+",2014,2013,4,NA,NA,0,NA,2019,2,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2019
"567","Uts_14_1y_0299","dam","Offspring","1+",2014,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,3,3,1,2015
"568","Uts_14_1y_0432","dam","Offspring","1+",2014,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2015
"569","Uts_14_2y_0038","dam","Offspring","2-3+",2014,2012,4,NA,NA,0,NA,2014,-2,1,2013,8,0,0,0,8,1,"semelparous",1,1,NA,2,3,1,2013
"570","Uts_14_2y_0089","dam","Offspring","2-3+",2014,2012,4,NA,NA,0,NA,2017,1,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2017
"571","Uts_14_2y_0100","dam","Offspring","2-3+",2014,2012,4,NA,NA,0,NA,2015,-1,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,3,3,1,2015
"572","Uts_15A_010","dam","Adult","Adult",2015,2009,4,2,2,0,NA,2016,2,1,2016,89,15,5,0,109,1,"semelparous",1,1,NA,1,1,1,2016
"573","Uts_15A_011","dam","Adult","Adult",2015,2008,4,3,3,0,NA,2016,3,1,2016,19,6,2,0,27,2,"iteroparous",1,1,NA,2,3,2,2018
"574","Uts_15A_011","dam","Adult","Adult",2015,2008,4,3,3,0,NA,2016,3,2,2018,8,2,0,0,10,2,"iteroparous",1,2,NA,2,3,2,2018
"575","Uts_15A_026","dam","Adult","Adult",2015,2010,3,2,2,0,NA,2016,2,1,2016,103,12,5,0,120,1,"semelparous",1,1,NA,2,2,1,2016
"576","Uts_15A_030","dam","Adult","Adult",2015,2007,4,4,4,1,"2S1",2015,2,1,2016,52,7,2,0,61,1,"semelparous",1,1,NA,1,2,1,2016
"577","Uts_15A_054","dam","Adult","Adult",2015,2009,4,2,2,0,NA,2016,2,1,2016,5,0,0,0,5,1,"semelparous",1,1,NA,2,3,1,2016
"578","Uts_15A_055","dam","Adult","Adult",2015,2007,4,4,4,1,"2S1",2016,2,1,2016,23,4,0,0,27,1,"semelparous",1,1,NA,1,1,1,2016
"579","Uts_15A_066","dam","Adult","Adult",2015,2006,4,5,5,1,"3S1",2014,3,1,2014,77,22,6,1,106,3,"iteroparous",1,1,NA,1,2,3,2018
"580","Uts_15A_066","dam","Adult","Adult",2015,2006,4,5,5,1,"3S1",2014,3,2,2016,179,24,5,0,208,3,"iteroparous",1,2,NA,1,2,3,2018
"581","Uts_15A_066","dam","Adult","Adult",2015,2006,4,5,5,1,"3S1",2014,3,3,2018,66,5,0,0,71,3,"iteroparous",1,3,NA,1,2,3,2018
"582","Uts_15A_067","dam","Adult","Adult",2015,2008,4,3,3,0,NA,2016,3,1,2016,4,1,1,0,6,1,"semelparous",1,1,NA,2,3,1,2016
"583","Uts_15A_077","dam","Adult","Adult",2015,2009,4,2,2,0,NA,2016,2,1,2016,4,3,0,0,7,1,"semelparous",1,1,NA,1,1,1,2016
"584","Uts_15A_078","dam","Adult","Adult",2015,2009,4,2,2,0,NA,2016,2,1,2016,18,6,3,0,27,2,"iteroparous",1,1,NA,2,2,2,2018
"585","Uts_15A_078","dam","Adult","Adult",2015,2009,4,2,2,0,NA,2016,2,2,2018,31,1,0,0,32,2,"iteroparous",1,2,NA,2,2,2,2018
"586","Uts_15_0y_0305","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2017,-2,1,2017,0,1,0,0,1,1,"semelparous",1,1,NA,1,2,1,2017
"587","Uts_15_0y_0421","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2018,-1,1,2018,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2018
"588","Uts_15_0y_0761","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2019,0,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2019
"589","Uts_15_0y_0763","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2017,-2,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,3,3,1,2017
"590","Uts_15_0y_0805","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2017,-2,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2017
"591","Uts_15_0y_1121","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2017,-2,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2017
"592","Uts_15_0y_1377","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2017,-2,1,2017,0,1,0,0,1,1,"semelparous",1,1,NA,1,3,1,2017
"593","Uts_15_0y_1812","dam","Offspring","0+",2015,2015,4,NA,NA,0,NA,2017,-2,1,2017,0,1,0,0,1,1,"semelparous",1,1,NA,2,3,1,2017
"594","Uts_15_1y_0054","dam","Offspring","1+",2015,2014,4,NA,NA,0,NA,2016,-2,1,2015,0,1,0,0,1,1,"semelparous",1,1,NA,1,2,1,2015
"595","Uts_15_1y_0072","dam","Offspring","1+",2015,2014,4,NA,NA,0,NA,2019,1,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2019
"596","Uts_15_1y_0146","dam","Offspring","1+",2015,2014,4,NA,NA,0,NA,2016,-2,1,2016,1,0,0,0,1,1,"semelparous",1,1,NA,1,3,1,2016
"597","Uts_15_1y_0268","dam","Offspring","1+",2015,2014,4,NA,NA,0,NA,2019,1,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2019
"598","Uts_15_2y_0077","dam","Offspring","2-3+",2015,2013,4,NA,NA,0,NA,2015,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2014
"599","Uts_15_2y_0103","dam","Offspring","2-3+",2015,2013,4,NA,NA,0,NA,2016,-1,1,2015,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2015
"600","Uts_16A_036","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,9,3,3,0,15,1,"semelparous",1,1,NA,3,3,1,2017
"601","Uts_16A_037","dam","Adult","Adult",2016,2010,3,3,3,0,NA,2017,3,1,2017,27,14,5,0,46,1,"semelparous",1,1,NA,2,2,1,2017
"602","Uts_16A_043","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,0,3,0,0,3,1,"semelparous",1,1,NA,2,2,1,2017
"603","Uts_16A_048","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,17,5,1,0,23,2,"iteroparous",1,1,NA,3,3,2,2019
"604","Uts_16A_048","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,2,2019,4,0,0,0,4,2,"iteroparous",1,2,NA,3,3,2,2019
"605","Uts_16A_050","dam","Adult","Adult",2016,2009,4,3,3,0,NA,2017,3,1,2017,97,25,12,0,134,2,"iteroparous",1,1,NA,2,2,2,2019
"606","Uts_16A_050","dam","Adult","Adult",2016,2009,4,3,3,0,NA,2017,3,2,2019,85,0,0,0,85,2,"iteroparous",1,2,NA,2,2,2,2019
"607","Uts_16A_064","dam","Adult","Adult",2016,2010,4,NA,2,0,NA,2017,2,1,2017,9,4,0,0,13,1,"semelparous",1,1,NA,2,3,1,2017
"608","Uts_16A_077","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,0,1,1,0,2,1,"semelparous",1,1,NA,1,2,1,2017
"609","Uts_16A_091","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,16,5,4,0,25,1,"semelparous",1,1,NA,1,2,1,2017
"610","Uts_16A_096","dam","Adult","Adult",2016,2010,3,3,3,0,NA,2017,3,1,2017,91,16,9,0,116,2,"iteroparous",1,1,NA,2,2,2,2019
"611","Uts_16A_096","dam","Adult","Adult",2016,2010,3,3,3,0,NA,2017,3,2,2019,46,0,0,0,46,2,"iteroparous",1,2,NA,2,2,2,2019
"612","Uts_16A_102","dam","Adult","Adult",2016,2010,4,2,2,0,NA,2017,2,1,2017,25,9,1,0,35,1,"semelparous",1,1,NA,2,2,1,2017
"613","Uts_16A_105","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,18,4,3,0,25,1,"semelparous",1,1,NA,1,1,1,2017
"614","Uts_16A_108","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,32,10,2,0,44,1,"semelparous",1,1,NA,2,2,1,2017
"615","Uts_16A_112","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,5,7,0,0,12,1,"semelparous",1,1,NA,1,1,1,2017
"616","Uts_16A_115","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,13,3,0,0,16,1,"semelparous",1,1,NA,2,3,1,2017
"617","Uts_16_0y_0166","dam","Offspring","0+",2016,2016,4,NA,NA,0,NA,2018,-2,1,2018,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2018
"618","Uts_16_0y_0897","dam","Offspring","0+",2016,2016,4,NA,NA,0,NA,2018,-2,1,2018,1,0,0,0,1,1,"semelparous",1,1,NA,1,3,1,2018
"619","Uts_16_0y_1245","dam","Offspring","0+",2016,2016,4,NA,NA,0,NA,2019,-1,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,3,1,2019
"620","Uts_16_0y_1599","dam","Offspring","0+",2016,2016,4,NA,NA,0,NA,2017,-3,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,2,2,1,2017
"621","Uts_16_0y_1811","dam","Offspring","0+",2016,2016,4,NA,NA,0,NA,2018,-2,1,2018,0,1,0,0,1,1,"semelparous",1,1,NA,3,3,1,2018
"622","Uts_16_0y_2153","dam","Offspring","0+",2016,2016,4,NA,NA,0,NA,2018,-2,1,2018,1,0,0,0,1,1,"semelparous",1,1,NA,2,3,1,2018
"623","Uts_16_2y_0013","dam","Offspring","2-3+",2016,2014,4,NA,NA,0,NA,2016,-2,1,2015,2,0,0,0,2,1,"semelparous",1,1,NA,1,2,1,2015
"624","Uts_16_2y_0019","dam","Offspring","2-3+",2016,2014,4,NA,NA,0,NA,2018,0,1,2018,0,1,0,0,1,1,"semelparous",1,1,NA,3,2,1,2018
"625","Uts_17A_005","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,33,6,0,0,39,1,"semelparous",1,1,NA,1,2,1,2018
"626","Uts_17A_010","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,29,1,0,0,30,1,"semelparous",1,1,NA,2,2,1,2018
"627","Uts_17A_018","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,1,2,0,0,3,1,"semelparous",1,1,NA,2,2,1,2018
"628","Uts_17A_026","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,19,5,0,0,24,1,"semelparous",1,1,NA,2,3,1,2018
"629","Uts_17A_031","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,8,1,0,0,9,1,"semelparous",1,1,NA,2,3,1,2018
"630","Uts_17A_046","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,6,1,0,0,7,1,"semelparous",1,1,NA,1,3,1,2018
"631","Uts_17A_056","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,21,1,0,0,22,1,"semelparous",1,1,NA,1,3,1,2018
"632","Uts_17A_066","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,61,12,0,0,73,1,"semelparous",1,1,NA,3,3,1,2018
"633","Uts_17A_072","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,3,0,0,0,3,1,"semelparous",1,1,NA,2,2,1,2018
"634","Uts_17A_073","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,6,0,1,0,7,1,"semelparous",1,1,NA,1,1,1,2018
"635","Uts_17A_074","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,14,1,0,0,15,1,"semelparous",1,1,NA,1,2,1,2018
"636","Uts_17A_075","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,1,2016,63,12,2,0,77,2,"iteroparous",1,1,NA,1,1,2,2018
"637","Uts_17A_075","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,2,2018,16,2,0,0,18,2,"iteroparous",1,2,NA,1,1,2,2018
"638","Uts_17A_077","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,12,2,1,0,15,1,"semelparous",1,1,NA,1,2,1,2018
"639","Uts_17A_078","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,1,2016,30,10,2,0,42,2,"iteroparous",1,1,NA,2,3,2,2018
"640","Uts_17A_078","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,2,2018,45,4,0,0,49,2,"iteroparous",1,2,NA,2,3,2,2018
"641","Uts_17A_096","dam","Adult","Adult",2017,2008,4,5,5,1,"3S1",2016,3,1,2016,46,4,2,0,52,2,"iteroparous",1,1,NA,1,2,2,2018
"642","Uts_17A_096","dam","Adult","Adult",2017,2008,4,5,5,1,"3S1",2016,3,2,2018,17,3,0,0,20,2,"iteroparous",1,2,NA,1,2,2,2018
"643","Uts_17A_098","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,45,12,1,0,58,1,"semelparous",1,1,NA,1,2,1,2018
"644","Uts_17_0y_0662","dam","Offspring","0+",2017,2017,4,NA,NA,0,NA,2019,-2,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2019
"645","Uts_17_0y_1721","dam","Offspring","0+",2017,2017,4,NA,NA,0,NA,2018,-3,1,2018,0,1,0,0,1,1,"semelparous",1,1,NA,1,3,1,2018
"646","Uts_17_0y_1989","dam","Offspring","0+",2017,2017,4,NA,NA,0,NA,2018,-3,1,2018,0,1,0,0,1,1,"semelparous",1,1,NA,1,2,1,2018
"647","Uts_17_0y_2159","dam","Offspring","0+",2017,2017,4,NA,NA,0,NA,2019,-2,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,3,1,2019
