"id","dam","sire","LLRdam","LLRsire","LLRpair","OHdam","OHsire","MEpair"
"Uts_16_0y_1726",NA,"Uts_15A_064",NA,2.46,NA,NA,0,NA
"Uts_16_0y_1727",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1728",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1729",NA,"Uts_15A_070",NA,3.59,NA,NA,0,NA
"Uts_16_0y_1730","Uts_17A_075","Uts_15A_070",3.05,3.54,3.14,0,0,1
"Uts_16_0y_1731",NA,"Uts_12_0y_382",NA,1.67,NA,NA,0,NA
"Uts_16_0y_1733",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1734",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1736",NA,"Uts_15A_029",NA,3.52,NA,NA,0,NA
"Uts_16_0y_1737",NA,"Uts_15A_070",NA,3.72,NA,NA,0,NA
"Uts_16_0y_1738","Uts_17A_078",NA,2.45,NA,NA,0,NA,NA
"Uts_16_0y_1739","Uts_15A_026","Uts_15A_076",4.06,4.03,6.25,0,0,0
"Uts_16_0y_1740","Uts_15A_030","Uts_15A_020",3.72,3.01,6.04,0,0,0
"Uts_16_0y_1741","Uts_15A_066",NA,4.84,NA,NA,0,NA,NA
"Uts_16_0y_1742","Uts_11A_22","Uts_15A_070",3.04,4.03,6.45,0,0,0
"Uts_16_0y_1743",NA,"Uts_15A_020",NA,4.43,NA,NA,0,NA
"Uts_16_0y_1744","Uts_11A_22","Uts_15A_005",4.57,2.48,5.51,0,0,0
"Uts_16_0y_1747",NA,"Uts_15A_070",NA,3.59,NA,NA,0,NA
"Uts_16_0y_1748","Uts_17A_096",NA,3.39,NA,NA,0,NA,NA
"Uts_16_0y_1749","Uts_11A_22","Uts_15A_029",3.96,0.42,3.38,0,1,1
"Uts_16_0y_1750","Uts_11A_22","Uts_15A_029",4.39,3.02,6.85,0,0,0
"Uts_16_0y_1751","Uts_11A_22","Uts_15A_014",4.64,3.79,7.24,0,0,0
"Uts_16_0y_1752",NA,"Uts_15A_032",NA,5.34,NA,NA,0,NA
"Uts_16_0y_1753",NA,"Uts_15A_079",NA,1.27,NA,NA,0,NA
"Uts_16_0y_1755","Uts_13A_047","Uts_15A_005",2.8,3.12,5.31,0,0,0
"Uts_16_0y_1756","Uts_15A_066","Uts_15A_029",3.13,1.25,3.21,0,1,1
"Uts_16_0y_1757","Uts_17A_075",NA,3.93,NA,NA,0,NA,NA
"Uts_16_0y_1758","Uts_15A_066",NA,4.62,NA,NA,0,NA,NA
"Uts_16_0y_1759","Uts_15A_066","Uts_15A_029",3.79,3.62,6.23,0,0,0
"Uts_16_0y_1760",NA,"Uts_15A_076",NA,3.23,NA,NA,0,NA
"Uts_16_0y_1761",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1763","Uts_15A_066",NA,4.21,NA,NA,0,NA,NA
"Uts_16_0y_1764","Uts_13A_047","Uts_15A_020",3.87,4.08,6.03,0,0,0
"Uts_16_0y_1765","Uts_15A_026",NA,3.85,NA,NA,0,NA,NA
"Uts_16_0y_1766",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1767",NA,"Uts_15A_005",NA,5.22,NA,NA,0,NA
"Uts_16_0y_1768",NA,"Uts_15A_070",NA,2.62,NA,NA,0,NA
"Uts_16_0y_1769","Uts_11A_22",NA,4,NA,NA,0,NA,NA
"Uts_16_0y_1770",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1771",NA,"Uts_15A_029",NA,3.68,NA,NA,0,NA
"Uts_16_0y_1772",NA,"Uts_15A_042",NA,4.7,NA,NA,0,NA
"Uts_16_0y_1773","Uts_15A_066","Uts_15A_029",3.48,-0.69,2.53,0,1,1
"Uts_16_0y_1774","Uts_15A_066","Uts_15A_029",3.61,2.15,4.03,0,1,1
"Uts_16_0y_1775",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1776",NA,"Uts_15A_005",NA,5.21,NA,NA,0,NA
"Uts_16_0y_1777","Uts_15A_030",NA,5.45,NA,NA,0,NA,NA
"Uts_16_0y_1778","Uts_15A_066","Uts_15A_029",2.46,5.68,5.22,0,0,0
"Uts_16_0y_1779",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1780","Uts_11A_22","Uts_15A_005",3.55,3.83,6.94,0,0,0
"Uts_16_0y_1781",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1782","Uts_11A_22",NA,1.45,NA,NA,1,NA,NA
"Uts_16_0y_1784",NA,"Uts_15A_056",NA,3.09,NA,NA,0,NA
"Uts_16_0y_1785",NA,"Uts_15A_070",NA,3.21,NA,NA,0,NA
"Uts_16_0y_1786",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1787",NA,"Uts_15A_020",NA,4.91,NA,NA,0,NA
"Uts_16_0y_1788","Uts_15A_066","Uts_15A_029",4.17,4.06,6.44,0,0,0
"Uts_16_0y_1789","Uts_15A_066","Uts_15A_029",5.09,5.48,7.09,0,0,0
"Uts_16_0y_1790",NA,"Uts_15A_032",NA,3.24,NA,NA,0,NA
"Uts_16_0y_1791",NA,"Uts_15A_079",NA,3.61,NA,NA,0,NA
"Uts_16_0y_1792",NA,"Uts_15A_020",NA,3.8,NA,NA,0,NA
"Uts_16_0y_1793",NA,"Uts_15A_072",NA,4.22,NA,NA,0,NA
"Uts_16_0y_1794",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1795",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1796","Uts_11A_22",NA,5.01,NA,NA,0,NA,NA
"Uts_16_0y_1797","Uts_15A_066",NA,4.23,NA,NA,0,NA,NA
"Uts_16_0y_1798",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1799",NA,"Uts_15A_017",NA,3.25,NA,NA,0,NA
"Uts_16_0y_1800","Uts_11A_22","Uts_15A_029",4.55,-0.36,1.99,0,1,1
"Uts_16_0y_1801","Uts_15A_066","Uts_15A_029",3.11,3.89,5.79,0,0,0
"Uts_16_0y_1802",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1803",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1804","Uts_15A_066","Uts_15A_029",4.39,3.82,7.2,0,0,0
"Uts_16_0y_1805",NA,"Uts_15A_029",NA,4.39,NA,NA,0,NA
"Uts_16_0y_1806",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1807","Uts_13A_047",NA,3.22,NA,NA,0,NA,NA
"Uts_16_0y_1808","Uts_11A_22","Uts_15A_029",3.6,-0.05,2.82,0,1,1
"Uts_16_0y_1809",NA,"Uts_15A_079",NA,5.99,NA,NA,0,NA
"Uts_16_0y_1810","Uts_15A_026","Uts_15A_079",3.53,2.54,5.74,0,0,0
"Uts_16_0y_1811",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1812",NA,"Uts_15A_029",NA,4.08,NA,NA,0,NA
"Uts_16_0y_1813","Uts_11A_22","Uts_15A_029",3.6,0.32,3.05,0,1,1
"Uts_16_0y_1814","Uts_15A_066","Uts_15A_029",5.04,0.44,3.57,0,1,1
"Uts_16_0y_1815","Uts_11A_22","Uts_15A_029",3.3,4.6,6.46,0,0,0
"Uts_16_0y_1816","Uts_17A_075",NA,3.2,NA,NA,0,NA,NA
"Uts_16_0y_1817",NA,"Uts_15A_005",NA,2.99,NA,NA,0,NA
"Uts_16_0y_1818",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1819",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1820","Uts_15A_066","Uts_15A_029",4.49,3.59,5.76,0,0,0
"Uts_16_0y_1821",NA,"Uts_15A_070",NA,2.48,NA,NA,0,NA
"Uts_16_0y_1822","Uts_11A_22",NA,3.76,NA,NA,0,NA,NA
"Uts_16_0y_1823","Uts_15A_011","Uts_15A_079",4.02,1.83,6.06,0,0,0
"Uts_16_0y_1824","Uts_15A_011","Uts_15A_079",3.8,2.55,6.16,0,0,0
"Uts_16_0y_1825",NA,"Uts_15A_070",NA,1.91,NA,NA,0,NA
"Uts_16_0y_1826",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1827",NA,"Uts_15A_029",NA,2.12,NA,NA,0,NA
"Uts_16_0y_1828","Uts_13A_047",NA,3.54,NA,NA,0,NA,NA
"Uts_16_0y_1829",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1830","Uts_13A_047",NA,4.06,NA,NA,0,NA,NA
"Uts_16_0y_1831",NA,"Uts_15A_020",NA,3.01,NA,NA,0,NA
"Uts_16_0y_1832",NA,"Uts_15A_020",NA,5.02,NA,NA,0,NA
"Uts_16_0y_1833",NA,"Uts_15A_017",NA,3.4,NA,NA,0,NA
"Uts_16_0y_1834",NA,"Uts_15A_017",NA,3.91,NA,NA,0,NA
"Uts_16_0y_1835","Uts_13A_047","Uts_15A_005",3.74,3.74,7.17,0,0,0
"Uts_16_0y_1836",NA,"Uts_15A_070",NA,4.66,NA,NA,0,NA
"Uts_16_0y_1837","Uts_15A_010","Uts_15A_032",4.2,4.29,6.05,0,0,0
"Uts_16_0y_1838","Uts_15A_054",NA,3.48,NA,NA,0,NA,NA
"Uts_16_0y_1839",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1840","Uts_13A_047","Uts_15A_005",3.55,2.75,5.72,0,0,0
"Uts_16_0y_1841",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1842",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1843",NA,"Uts_15A_029",NA,3.23,NA,NA,0,NA
"Uts_16_0y_1844",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1845",NA,"Uts_15A_005",NA,4.22,NA,NA,0,NA
"Uts_16_0y_1846",NA,"Uts_15A_032",NA,2.41,NA,NA,0,NA
"Uts_16_0y_1847","Uts_15A_010",NA,2.71,NA,NA,0,NA,NA
"Uts_16_0y_1848",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1849",NA,"Uts_15A_079",NA,3.59,NA,NA,0,NA
"Uts_16_0y_1850",NA,"Uts_15A_020",NA,4.18,NA,NA,0,NA
"Uts_16_0y_1851","Uts_11A_22",NA,4.26,NA,NA,0,NA,NA
"Uts_16_0y_1852","Uts_11A_22","Uts_15A_005",1.83,4.48,5.55,0,0,0
"Uts_16_0y_1853","Uts_13A_047","Uts_15A_020",3.96,3.64,6.6,0,0,0
"Uts_16_0y_1854",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1855","Uts_15A_066","Uts_15A_029",2.3,4.11,4.84,0,0,0
"Uts_16_0y_1856","Uts_15A_011","Uts_15A_038",1.17,3.1,4.16,1,0,1
"Uts_16_0y_1857",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1858",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1859","Uts_17A_096","Uts_15A_080",4.61,7.6,7.26,0,0,0
"Uts_16_0y_1860",NA,"Uts_15A_070",NA,3.13,NA,NA,0,NA
"Uts_16_0y_1861","Uts_15A_010","Uts_15A_073",3.11,4.53,5.33,0,0,0
"Uts_16_0y_1862",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1863","Uts_11A_22",NA,3.52,NA,NA,0,NA,NA
"Uts_16_0y_1864",NA,"Uts_15A_020",NA,3.32,NA,NA,0,NA
"Uts_16_0y_1865","Uts_15A_066","Uts_15A_029",4.77,6.2,7.1,0,0,0
"Uts_16_0y_1866","Uts_11A_22",NA,3.91,NA,NA,0,NA,NA
"Uts_16_0y_1867","Uts_15A_011","Uts_15A_038",4.11,3.13,6.1,0,0,0
"Uts_16_0y_1868","Uts_15A_054",NA,3.97,NA,NA,0,NA,NA
"Uts_16_0y_1869","Uts_15A_066",NA,3.7,NA,NA,0,NA,NA
"Uts_16_0y_1870",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1871","Uts_15A_066",NA,4.21,NA,NA,0,NA,NA
"Uts_16_0y_1872","Uts_15A_066",NA,4.76,NA,NA,0,NA,NA
"Uts_16_0y_1873",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1874",NA,"Uts_15A_032",NA,3.53,NA,NA,0,NA
"Uts_16_0y_1875",NA,"Uts_15A_005",NA,4.95,NA,NA,0,NA
"Uts_16_0y_1876",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1877","Uts_15A_066",NA,3.41,NA,NA,0,NA,NA
"Uts_16_0y_1878",NA,"Uts_15A_070",NA,1.9,NA,NA,0,NA
"Uts_16_0y_1879",NA,"Uts_15A_032",NA,2.17,NA,NA,0,NA
"Uts_16_0y_1880",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1881",NA,"Uts_15A_020",NA,3.33,NA,NA,0,NA
"Uts_16_0y_1882",NA,"Uts_15A_032",NA,2.24,NA,NA,0,NA
"Uts_16_0y_1883",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1884",NA,"Uts_15A_017",NA,7.75,NA,NA,0,NA
"Uts_16_0y_1885",NA,"Uts_15A_023",NA,3.61,NA,NA,0,NA
"Uts_16_0y_1886",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1887",NA,"Uts_15A_020",NA,4.02,NA,NA,0,NA
"Uts_16_0y_1888",NA,"Uts_15A_070",NA,2.63,NA,NA,0,NA
"Uts_16_0y_1889","Uts_11A_22","Uts_15A_029",0.35,4.79,3.47,1,0,1
"Uts_16_0y_1890","Uts_15A_066","Uts_15A_029",4.4,-0.39,2.48,0,1,1
"Uts_16_0y_1891",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1892","Uts_15A_066","Uts_15A_029",4.4,3.97,6.51,0,0,0
"Uts_16_0y_1893","Uts_15A_066",NA,4.32,NA,NA,0,NA,NA
"Uts_16_0y_1895",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1896","Uts_11A_22",NA,3.81,NA,NA,0,NA,NA
"Uts_16_0y_1897","Uts_11A_22","Uts_15A_029",4.55,3.57,6.41,0,0,0
"Uts_16_0y_1898",NA,"Uts_15A_017",NA,3.1,NA,NA,0,NA
"Uts_16_0y_1899","Uts_11A_22","Uts_15A_029",4.39,2.73,6.34,0,0,0
"Uts_16_0y_1900",NA,"Uts_15A_020",NA,3.31,NA,NA,0,NA
"Uts_16_0y_1901",NA,"Uts_15A_032",NA,2.28,NA,NA,0,NA
"Uts_16_0y_1902","Uts_11A_22","Uts_15A_029",4.47,3.25,6.35,0,0,0
"Uts_16_0y_1903",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1904",NA,"Uts_15A_070",NA,3.15,NA,NA,0,NA
"Uts_16_0y_1905",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1906","Uts_15A_026","Uts_15A_029",5.7,3.73,6.94,0,0,0
"Uts_16_0y_1907",NA,"Uts_15A_029",NA,2.99,NA,NA,0,NA
"Uts_16_0y_1908",NA,"Uts_15A_070",NA,2.21,NA,NA,0,NA
"Uts_16_0y_1909",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1910","Uts_15A_066","Uts_15A_029",4.09,-0.02,2.31,0,1,1
"Uts_16_0y_1911",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1912","Uts_15A_066","Uts_15A_029",5.6,0.11,2.71,0,1,1
"Uts_16_0y_1913",NA,"Uts_15A_070",NA,4.22,NA,NA,0,NA
"Uts_16_0y_1914",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1915",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1916","Uts_15A_066",NA,3.05,NA,NA,0,NA,NA
"Uts_16_0y_1917",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1918","Uts_15A_066","Uts_15A_032",4.28,3.92,6.41,0,0,0
"Uts_16_0y_1919","Uts_15A_066","Uts_15A_029",3.6,5.62,6.59,0,0,0
"Uts_16_0y_1920",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1921","Uts_15A_066","Uts_15A_029",4.38,3,5.76,0,0,0
"Uts_16_0y_1922",NA,"Uts_15A_050",NA,2.45,NA,NA,0,NA
"Uts_16_0y_1923","Uts_15A_066","Uts_15A_029",5.39,3.19,5.88,0,0,0
"Uts_16_0y_1924","Uts_11A_22","Uts_15A_029",3.34,4.42,5.98,0,0,0
"Uts_16_0y_1925",NA,"Uts_15A_004",NA,4.8,NA,NA,0,NA
"Uts_16_0y_1926","Uts_11A_22",NA,1.21,NA,NA,1,NA,NA
"Uts_16_0y_1927","Uts_11A_22","Uts_15A_029",-0.05,3.05,2.94,1,0,1
"Uts_16_0y_1928","Uts_13A_047","Uts_15A_005",3.29,4.25,6.71,0,0,0
"Uts_16_0y_1929",NA,"Uts_15A_017",NA,4.13,NA,NA,0,NA
"Uts_16_0y_1930",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1931","Uts_15A_066","Uts_15A_029",4.44,4.03,6.47,0,0,0
"Uts_16_0y_1932","Uts_15A_066","Uts_15A_029",2.92,3.98,4.91,0,0,0
"Uts_16_0y_1933","Uts_15A_010",NA,7.87,NA,NA,0,NA,NA
"Uts_16_0y_1934","Uts_15A_066","Uts_15A_029",4.26,3.8,6.64,0,0,0
"Uts_16_0y_1935","Uts_15A_078",NA,5.64,NA,NA,0,NA,NA
"Uts_16_0y_1936","Uts_15A_026","Uts_15A_029",4.27,4.16,6.57,0,0,0
"Uts_16_0y_1937","Uts_15A_066","Uts_15A_029",3.85,0.11,3.25,0,1,1
"Uts_16_0y_1938","Uts_11A_22","Uts_15A_005",4.24,2.71,5.99,0,0,0
"Uts_16_0y_1939",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1940",NA,"Uts_15A_017",NA,3.14,NA,NA,0,NA
"Uts_16_0y_1941",NA,"Uts_15A_070",NA,3.14,NA,NA,0,NA
"Uts_16_0y_1942",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1943",NA,"Uts_15A_070",NA,4.38,NA,NA,0,NA
"Uts_16_0y_1944",NA,"Uts_15A_007",NA,5.57,NA,NA,0,NA
"Uts_16_0y_1945",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1946",NA,"Uts_15A_020",NA,2.96,NA,NA,0,NA
"Uts_16_0y_1947","Uts_15A_054",NA,2.49,NA,NA,0,NA,NA
"Uts_16_0y_1948","Uts_15A_066","Uts_15A_079",3.98,3.14,5.52,0,0,0
"Uts_16_0y_1949","Uts_15A_066","Uts_15A_029",4.32,3.84,6.13,0,0,0
"Uts_16_0y_1950","Uts_15A_066","Uts_15A_029",5.39,0.5,3.15,0,1,1
"Uts_16_0y_1951",NA,"Uts_15A_020",NA,2.82,NA,NA,0,NA
"Uts_16_0y_1952","Uts_11A_22","Uts_15A_014",3.77,3.93,7.03,0,0,0
"Uts_16_0y_1953",NA,"Uts_15A_017",NA,4.82,NA,NA,0,NA
"Uts_16_0y_1954","Uts_15A_026","Uts_15A_076",4.05,2.82,5.71,0,0,0
"Uts_16_0y_1955",NA,"Uts_15A_070",NA,4.47,NA,NA,0,NA
"Uts_16_0y_1956","Uts_15A_010","Uts_15A_032",3.33,4.24,6.24,0,0,0
"Uts_16_0y_1958",NA,"Uts_15A_017",NA,3.31,NA,NA,0,NA
"Uts_16_0y_1959","Uts_11A_22","Uts_15A_029",4.47,-0.03,2.86,0,1,1
"Uts_16_0y_1960",NA,"Uts_15A_020",NA,4.22,NA,NA,0,NA
"Uts_16_0y_1961","Uts_15A_066","Uts_15A_029",3.57,4.13,6.01,0,0,0
"Uts_16_0y_1962",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1963",NA,"Uts_15A_070",NA,4,NA,NA,0,NA
"Uts_16_0y_1964","Uts_15A_026","Uts_15A_076",4.49,3.47,6.65,0,0,0
"Uts_16_0y_1965","Uts_11A_22","Uts_15A_029",2.14,0.14,3.24,1,1,2
"Uts_16_0y_1966",NA,"Uts_15A_070",NA,2.29,NA,NA,0,NA
"Uts_16_0y_1967",NA,"Uts_15A_020",NA,4.9,NA,NA,0,NA
"Uts_16_0y_1968","Uts_11A_22","Uts_15A_014",3,5.21,6.62,0,0,0
"Uts_16_0y_1969","Uts_15A_055","Uts_15A_070",3.91,3.46,6.29,0,0,0
"Uts_16_0y_1971","Uts_15A_054",NA,3.99,NA,NA,0,NA,NA
"Uts_16_0y_1972",NA,"Uts_15A_070",NA,3.29,NA,NA,0,NA
"Uts_16_0y_1973","Uts_11A_22","Uts_15A_014",2.58,6.01,6.4,0,0,0
"Uts_16_0y_1974","Uts_15A_066","Uts_15A_029",3.82,4.63,6.26,0,0,0
"Uts_16_0y_1975",NA,"Uts_15A_020",NA,4.83,NA,NA,0,NA
"Uts_16_0y_1976","Uts_15A_010","Uts_15A_073",4.07,5.38,6.79,0,0,0
"Uts_16_0y_1978","Uts_11A_22","Uts_15A_070",3.51,3.29,6.28,0,0,0
"Uts_16_0y_1979","Uts_15A_066",NA,3.84,NA,NA,0,NA,NA
"Uts_16_0y_1980","Uts_15A_066",NA,6.56,NA,NA,0,NA,NA
"Uts_16_0y_1981",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1982","Uts_11A_22","Uts_15A_029",0.17,3.72,2.01,1,0,1
"Uts_16_0y_1983","Uts_17A_075",NA,4.15,NA,NA,0,NA,NA
"Uts_16_0y_1984",NA,"Uts_15A_016",NA,2.9,NA,NA,0,NA
"Uts_16_0y_1985",NA,"Uts_15A_070",NA,3.45,NA,NA,0,NA
"Uts_16_0y_1986",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1987",NA,"Uts_15A_070",NA,3.4,NA,NA,0,NA
"Uts_16_0y_1988","Uts_15A_066",NA,3.25,NA,NA,0,NA,NA
"Uts_16_0y_1989",NA,"Uts_15A_025",NA,2.97,NA,NA,0,NA
"Uts_16_0y_1990","Uts_15A_010","Uts_15A_073",2.71,4.28,5.26,0,0,0
"Uts_16_0y_1991",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_1992","Uts_17A_075","Uts_15A_013",4.91,2.73,4.67,0,0,0
"Uts_16_0y_1993","Uts_15A_066","Uts_15A_029",3.92,0.45,3.31,0,1,1
"Uts_16_0y_1994","Uts_15A_026",NA,3.41,NA,NA,0,NA,NA
"Uts_16_0y_1995","Uts_17A_096","Uts_15A_080",4.01,4.16,6.31,0,0,0
"Uts_16_0y_1996","Uts_15A_066","Uts_15A_006",3.5,3.66,5.89,0,0,0
"Uts_16_0y_1997",NA,"Uts_15A_029",NA,3.15,NA,NA,0,NA
"Uts_16_0y_1998","Uts_17A_096","Uts_15A_080",5.01,4.33,5.82,0,0,0
"Uts_16_0y_1999",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2000","Uts_15A_066",NA,4.48,NA,NA,0,NA,NA
"Uts_16_0y_2001","Uts_15A_066","Uts_15A_029",3.57,4.05,6.33,0,0,0
"Uts_16_0y_2002",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2003",NA,"Uts_15A_016",NA,3.45,NA,NA,0,NA
"Uts_16_0y_2004","Uts_15A_026","Uts_15A_076",2.95,3.26,5.7,0,0,0
"Uts_16_0y_2005","Uts_11A_22","Uts_15A_029",4.72,-0.17,2.75,0,1,1
"Uts_16_0y_2006","Uts_17A_075","Uts_15A_076",3.32,3.36,5.14,0,0,0
"Uts_16_0y_2007","Uts_15A_026","Uts_15A_079",3.54,3.66,6.02,0,0,0
"Uts_16_0y_2008","Uts_15A_066",NA,5.35,NA,NA,0,NA,NA
"Uts_16_0y_2009","Uts_15A_066",NA,2.56,NA,NA,0,NA,NA
"Uts_16_0y_2010","Uts_11A_22","Uts_15A_029",0.37,3.63,2.84,1,0,1
"Uts_16_0y_2011",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2012",NA,"Uts_15A_070",NA,2.78,NA,NA,0,NA
"Uts_16_0y_2013",NA,"Uts_15A_016",NA,4.89,NA,NA,0,NA
"Uts_16_0y_2014",NA,"Uts_15A_032",NA,4.23,NA,NA,0,NA
"Uts_16_0y_2015",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2016","Uts_15A_066","Uts_15A_029",3.65,4.09,6.17,0,0,0
"Uts_16_0y_2017","Uts_15A_066","Uts_15A_029",3.07,6.27,5.85,0,0,0
"Uts_16_0y_2018",NA,"Uts_15A_070",NA,4.97,NA,NA,0,NA
"Uts_16_0y_2019","Uts_15A_066","Uts_15A_029",4.95,-0.99,1.82,0,1,1
"Uts_16_0y_2020","Uts_15A_030",NA,4.19,NA,NA,0,NA,NA
"Uts_16_0y_2021",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2022","Uts_15A_066","Uts_15A_029",3.19,2.31,4.09,0,1,1
"Uts_16_0y_2023",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2024",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2025",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2026",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2027","Uts_17A_075","Uts_15A_013",4.1,3.08,5.68,0,0,0
"Uts_16_0y_2029",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2030",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2031","Uts_15A_066","Uts_15A_032",3.3,3.87,6.53,0,0,0
"Uts_16_0y_2032",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2033",NA,"Uts_15A_029",NA,3.93,NA,NA,0,NA
"Uts_16_0y_2034","Uts_15A_011","Uts_15A_079",-1.19,3.44,3.58,1,0,1
"Uts_16_0y_2035","Uts_11A_22","Uts_15A_070",2.7,3.99,6.28,0,0,0
"Uts_16_0y_2036","Uts_15A_066","Uts_15A_029",3.3,4.91,6.17,0,0,0
"Uts_16_0y_2037",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2038","Uts_15A_066",NA,5.35,NA,NA,0,NA,NA
"Uts_16_0y_2039","Uts_13A_047","Uts_15A_005",2.72,2.86,5.6,0,0,0
"Uts_16_0y_2040",NA,"Uts_15A_017",NA,4.22,NA,NA,0,NA
"Uts_16_0y_2041",NA,"Uts_15A_005",NA,4.88,NA,NA,0,NA
"Uts_16_0y_2042","Uts_15A_066",NA,3.9,NA,NA,0,NA,NA
"Uts_16_0y_2043",NA,"Uts_15A_070",NA,3.09,NA,NA,0,NA
"Uts_16_0y_2045","Uts_17A_075",NA,3.16,NA,NA,0,NA,NA
"Uts_16_0y_2046",NA,"Uts_15A_070",NA,2.94,NA,NA,0,NA
"Uts_16_0y_2048",NA,"Uts_15A_029",NA,5.54,NA,NA,0,NA
"Uts_16_0y_2049","Uts_17A_096",NA,3.64,NA,NA,0,NA,NA
"Uts_16_0y_2050","Uts_15A_066",NA,4.38,NA,NA,0,NA,NA
"Uts_16_0y_2051",NA,"Uts_15A_070",NA,2.85,NA,NA,0,NA
"Uts_16_0y_2052",NA,NA,NA,NA,NA,NA,NA,NA
"Uts_16_0y_2053",NA,"Uts_15A_017",NA,3.46,NA,NA,0,NA
"Uts_16_0y_2054","Uts_15A_026","Uts_15A_029",3.83,2.66,6.09,0,0,0
"Uts_16_0y_2055","Uts_15A_066","Uts_15A_029",4.32,4.05,6.48,0,0,0
"Uts_16_0y_2056",NA,"Uts_15A_035",NA,1.62,NA,NA,0,NA
