"","ID","sex","type","class.cor","year","birthyear.int","Scale.smoltage","scale.seaage","InterpAge","Respawner","respawner.info","firstcohort","seaageatmaturity","cohort","cohort.year.all","0+","1+","2-3+","Adult","n.offspring","cohort.total","respawner.gen","min.cohort","cohort.rank","mature","AKAP11_4_fix","c25_1441_SAC","cohort.max","cohort.max.year"
"448","Uts_16A_108","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,32,10,2,0,44,1,"semelparous",1,1,NA,2,2,1,2017
"449","Uts_16A_112","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,5,7,0,0,12,1,"semelparous",1,1,NA,1,1,1,2017
"450","Uts_16A_115","dam","Adult","Adult",2016,2011,3,2,2,0,NA,2017,2,1,2017,13,3,0,0,16,1,"semelparous",1,1,NA,2,3,1,2017
"451","Uts_17A_005","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,33,6,0,0,39,1,"semelparous",1,1,NA,1,2,1,2018
"452","Uts_17A_010","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,29,1,0,0,30,1,"semelparous",1,1,NA,2,2,1,2018
"453","Uts_17A_018","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,1,2,0,0,3,1,"semelparous",1,1,NA,2,2,1,2018
"454","Uts_17A_026","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,19,5,0,0,24,1,"semelparous",1,1,NA,2,3,1,2018
"455","Uts_17A_031","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,8,1,0,0,9,1,"semelparous",1,1,NA,2,3,1,2018
"456","Uts_17A_046","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,6,1,0,0,7,1,"semelparous",1,1,NA,1,3,1,2018
"457","Uts_17A_056","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,21,1,0,0,22,1,"semelparous",1,1,NA,1,3,1,2018
"458","Uts_17A_066","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,61,12,0,0,73,1,"semelparous",1,1,NA,3,3,1,2018
"459","Uts_17A_072","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,3,0,0,0,3,1,"semelparous",1,1,NA,2,2,1,2018
"460","Uts_17A_073","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,6,0,1,0,7,1,"semelparous",1,1,NA,1,1,1,2018
"461","Uts_17A_074","dam","Adult","Adult",2017,2011,4,2,2,0,NA,2018,2,1,2018,14,1,0,0,15,1,"semelparous",1,1,NA,1,2,1,2018
"462","Uts_17A_075","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,1,2016,63,12,3,0,78,2,"iteroparous",1,1,NA,1,1,2,2018
"463","Uts_17A_075","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,2,2018,16,2,0,0,18,2,"iteroparous",1,2,NA,1,1,2,2018
"464","Uts_17A_077","dam","Adult","Adult",2017,2011,3,3,3,0,NA,2018,3,1,2018,12,2,1,0,15,1,"semelparous",1,1,NA,1,2,1,2018
"465","Uts_17A_078","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,1,2016,30,10,2,0,42,2,"iteroparous",1,1,NA,2,3,2,2018
"466","Uts_17A_078","dam","Adult","Adult",2017,2009,3,5,5,1,"3S1",2016,3,2,2018,45,4,0,0,49,2,"iteroparous",1,2,NA,2,3,2,2018
"467","Uts_17A_096","dam","Adult","Adult",2017,2008,4,5,5,1,"3S1",2016,3,1,2016,46,4,2,0,52,2,"iteroparous",1,1,NA,1,2,2,2018
"468","Uts_17A_096","dam","Adult","Adult",2017,2008,4,5,5,1,"3S1",2016,3,2,2018,17,3,0,0,20,2,"iteroparous",1,2,NA,1,2,2,2018
"469","Uts_17A_098","dam","Adult","Adult",2017,2010,4,3,3,0,NA,2018,3,1,2018,45,12,1,0,58,1,"semelparous",1,1,NA,1,2,1,2018
"470","Uts_18A_038","dam","Adult","Adult",2018,2012,3,3,3,0,NA,2019,3,1,2019,41,0,0,0,41,1,"semelparous",1,1,NA,1,2,1,2019
"471","Uts_18A_042","dam","Adult","Adult",2018,2011,3,4,4,0,NA,2019,4,1,2019,3,0,0,0,3,1,"semelparous",1,1,NA,2,3,1,2019
"472","Uts_18A_045","dam","Adult","Adult",2018,2012,4,2,2,0,NA,2019,2,1,2019,2,0,0,0,2,1,"semelparous",1,1,NA,1,3,1,2019
"473","Uts_18A_071","dam","Adult","Adult",2018,2011,4,3,3,0,NA,2019,3,1,2019,26,0,0,0,26,1,"semelparous",1,1,NA,1,2,1,2019
"474","Uts_18A_080","dam","Adult","Adult",2018,2012,3,3,3,0,NA,2019,3,1,2019,42,0,0,0,42,1,"semelparous",1,1,NA,2,3,1,2019
"475","Uts_18A_088","dam","Adult","Adult",2018,2012,4,2,2,0,NA,2019,2,1,2019,59,0,0,0,59,1,"semelparous",1,1,NA,2,2,1,2019
"476","Uts_18A_096","dam","Adult","Adult",2018,2012,3,3,3,0,NA,2019,3,1,2019,27,0,0,0,27,1,"semelparous",1,1,NA,1,3,1,2019
"477","Uts_18A_117","dam","Adult","Adult",2018,2011,4,3,3,0,NA,2019,3,1,2019,61,1,0,0,62,1,"semelparous",1,1,NA,2,3,1,2019
"478","Uts_18A_119","dam","Adult","Adult",2018,2013,3,2,2,0,NA,2019,2,1,2019,3,0,0,0,3,1,"semelparous",1,1,NA,2,2,1,2019
