ID,Sex,BirthYear
Uts_16_0y_1958,1,2016
Uts_16_0y_1959,1,2016
Uts_16_0y_1960,2,2016
Uts_16_0y_1961,1,2016
Uts_16_0y_1962,2,2016
Uts_16_0y_1963,1,2016
Uts_16_0y_1964,1,2016
Uts_16_0y_1965,1,2016
Uts_16_0y_1966,1,2016
Uts_16_0y_1967,2,2016
Uts_16_0y_1968,1,2016
Uts_16_0y_1969,2,2016
Uts_16_0y_1970,1,2016
Uts_16_0y_1971,1,2016
Uts_16_0y_1972,1,2016
Uts_16_0y_1973,1,2016
Uts_16_0y_1974,1,2016
Uts_16_0y_1975,1,2016
Uts_16_0y_1976,1,2016
Uts_16_0y_1978,2,2016
Uts_16_0y_1979,1,2016
Uts_16_0y_1980,2,2016
Uts_16_0y_1981,1,2016
Uts_16_0y_1982,2,2016
Uts_16_0y_1983,2,2016
Uts_16_0y_1984,1,2016
Uts_16_0y_1985,2,2016
Uts_16_0y_1986,2,2016
Uts_16_0y_1987,2,2016
Uts_16_0y_1988,2,2016
Uts_16_0y_1989,1,2016
Uts_16_0y_1990,2,2016
Uts_16_0y_1991,1,2016
Uts_16_0y_1992,1,2016
Uts_16_0y_1993,1,2016
Uts_16_0y_1994,2,2016
Uts_16_0y_1995,1,2016
Uts_16_0y_1996,2,2016
Uts_16_0y_1997,1,2016
Uts_16_0y_1998,2,2016
Uts_16_0y_1999,1,2016
Uts_16_0y_2000,2,2016
Uts_16_0y_2001,1,2016
Uts_16_0y_2002,2,2016
Uts_16_0y_2003,2,2016
Uts_16_0y_2004,2,2016
Uts_16_0y_2005,2,2016
Uts_16_0y_2006,2,2016
Uts_16_0y_2007,1,2016
Uts_16_0y_2008,2,2016
Uts_16_0y_2009,2,2016
Uts_16_0y_2010,2,2016
Uts_16_0y_2011,1,2016
Uts_16_0y_2012,2,2016
Uts_16_0y_2013,2,2016
Uts_16_0y_2014,1,2016
Uts_16_0y_2015,2,2016
Uts_16_0y_2016,1,2016
Uts_16_0y_2017,1,2016
Uts_16_0y_2018,2,2016
Uts_16_0y_2019,2,2016
Uts_16_0y_2020,1,2016
Uts_16_0y_2021,2,2016
Uts_16_0y_2022,1,2016
Uts_16_0y_2023,1,2016
Uts_16_0y_2024,1,2016
Uts_16_0y_2025,2,2016
Uts_16_0y_2026,2,2016
Uts_16_0y_2027,2,2016
Uts_16_0y_2029,2,2016
Uts_16_0y_2030,2,2016
Uts_16_0y_2031,2,2016
Uts_16_0y_2032,2,2016
Uts_16_0y_2033,2,2016
Uts_16_0y_2034,2,2016
Uts_16_0y_2035,2,2016
Uts_16_0y_2036,1,2016
Uts_16_0y_2037,1,2016
Uts_16_0y_2038,1,2016
Uts_16_0y_2039,1,2016
Uts_16_0y_2040,1,2016
Uts_16_0y_2041,2,2016
Uts_16_0y_2042,2,2016
Uts_16_0y_2043,1,2016
Uts_16_0y_2045,2,2016
Uts_16_0y_2046,2,2016
Uts_16_0y_2047,2,2016
Uts_16_0y_2048,1,2016
Uts_16_0y_2049,2,2016
Uts_16_0y_2050,1,2016
Uts_16_0y_2051,1,2016
Uts_16_0y_2052,1,2016
Uts_16_0y_2053,2,2016
Uts_16_0y_2054,2,2016
Uts_16_0y_2055,2,2016
Uts_16_0y_2056,1,2016
Uts_16_0y_2057,1,2016
Uts_16_0y_2058,2,2016
Uts_16_0y_2059,2,2016
Uts_16_0y_2060,2,2016
Uts_16_0y_2061,2,2016
Uts_16_0y_2062,2,2016
Uts_16_0y_2063,2,2016
Uts_16_0y_2064,2,2016
Uts_16_0y_2065,2,2016
Uts_16_0y_2066,1,2016
Uts_16_0y_2067,2,2016
Uts_16_0y_2068,2,2016
Uts_16_0y_2069,1,2016
Uts_16_0y_2070,2,2016
Uts_16_0y_2071,1,2016
Uts_16_0y_2072,1,2016
Uts_16_0y_2073,2,2016
Uts_16_0y_2074,1,2016
Uts_16_0y_2075,1,2016
Uts_16_0y_2076,1,2016
Uts_16_0y_2077,1,2016
Uts_16_0y_2078,1,2016
Uts_16_0y_2079,2,2016
Uts_16_0y_2080,2,2016
Uts_16_0y_2081,2,2016
Uts_16_0y_2082,2,2016
Uts_16_0y_2083,2,2016
Uts_16_0y_2084,1,2016
Uts_16_0y_2085,1,2016
Uts_16_0y_2086,1,2016
Uts_16_0y_2087,1,2016
Uts_16_0y_2088,2,2016
Uts_16_0y_2089,2,2016
Uts_16_0y_2090,1,2016
Uts_16_0y_2091,2,2016
Uts_16_0y_2092,2,2016
Uts_16_0y_2093,2,2016
Uts_16_0y_2094,1,2016
Uts_16_0y_2095,2,2016
Uts_16_0y_2096,1,2016
Uts_16_0y_2097,2,2016
Uts_16_0y_2098,1,2016
Uts_16_0y_2099,2,2016
Uts_16_0y_2100,1,2016
Uts_16_0y_2101,1,2016
Uts_16_0y_2102,1,2016
Uts_16_0y_2103,1,2016
Uts_16_0y_2104,2,2016
Uts_16_0y_2105,2,2016
Uts_16_0y_2106,1,2016
Uts_16_0y_2107,1,2016
Uts_16_0y_2108,1,2016
Uts_16_0y_2109,1,2016
Uts_16_0y_2110,1,2016
Uts_16_0y_2111,2,2016
Uts_16_0y_2112,1,2016
Uts_16_0y_2113,2,2016
Uts_16_0y_2114,1,2016
Uts_16_0y_2115,1,2016
Uts_16_0y_2116,2,2016
Uts_16_0y_2117,1,2016
Uts_16_0y_2118,1,2016
Uts_16_0y_2119,2,2016
Uts_16_0y_2120,2,2016
Uts_16_0y_2121,1,2016
Uts_16_0y_2122,1,2016
Uts_16_0y_2123,2,2016
Uts_16_0y_2124,1,2016
Uts_16_0y_2125,1,2016
Uts_16_0y_2126,2,2016
Uts_16_0y_2127,1,2016
Uts_16_0y_2128,1,2016
Uts_16_0y_2129,1,2016
Uts_16_0y_2130,2,2016
Uts_16_0y_2131,2,2016
Uts_16_0y_2132,1,2016
Uts_16_0y_2133,1,2016
Uts_16_0y_2134,1,2016
Uts_16_0y_2135,2,2016
Uts_16_0y_2136,2,2016
Uts_16_0y_2137,2,2016
Uts_16_0y_2138,2,2016
Uts_16_0y_2139,1,2016
Uts_16_0y_2140,1,2016
Uts_16_0y_2141,1,2016
Uts_16_0y_2142,1,2016
Uts_16_0y_2143,2,2016
Uts_16_0y_2144,1,2016
Uts_16_0y_2145,2,2016
Uts_16_0y_2146,1,2016
Uts_16_0y_2147,1,2016
Uts_16_0y_2148,2,2016
Uts_16_0y_2149,1,2016
Uts_16_0y_2150,2,2016
Uts_16_0y_2151,1,2016
Uts_16_0y_2152,2,2016
Uts_16_0y_2153,1,2016
Uts_16_0y_2154,1,2016
Uts_16_0y_2155,2,2016
Uts_16_0y_2156,2,2016
Uts_16_0y_2157,2,2016
Uts_16_0y_2158,1,2016
Uts_16_0y_2159,2,2016
Uts_16_0y_2160,1,2016
Uts_16_0y_2161,2,2016
Uts_16_0y_2162,1,2016
Uts_16_0y_2163,1,2016
Uts_16_0y_2164,1,2016
Uts_16_0y_2165,2,2016
Uts_16_0y_2166,1,2016
Uts_16_0y_2167,1,2016
Uts_16_0y_2168,1,2016
Uts_16_0y_2169,2,2016
Uts_16_0y_2170,2,2016
Uts_16_0y_2171,2,2016
Uts_16_0y_2172,1,2016
Uts_16_0y_2173,1,2016
Uts_16_0y_2174,1,2016
Uts_16_0y_2175,1,2016
Uts_16_0y_2176,2,2016
Uts_16_0y_2177,1,2016
Uts_16_0y_2178,1,2016
Uts_16_0y_2179,2,2016
Uts_16_0y_2180,1,2016
Uts_16_0y_2181,2,2016
Uts_16_0y_2182,1,2016
Uts_16_0y_2183,1,2016
Uts_16_0y_2184,2,2016
Uts_16_0y_2185,2,2016
Uts_16_0y_2186,1,2016
Uts_16_0y_2187,2,2016
Uts_16_0y_2188,2,2016
Uts_16_0y_2189,1,2016
Uts_16_0y_2190,2,2016
Uts_16_0y_2191,1,2016
Uts_16_0y_2192,2,2016
Uts_16_0y_2193,2,2016
Uts_16_0y_2194,1,2016
Uts_16_0y_2195,1,2016
Uts_16_0y_2196,1,2016
Uts_16_0y_2197,1,2016
Uts_16_0y_2198,1,2016
Uts_16_0y_2199,1,2016
Uts_16_0y_2200,2,2016
Uts_16_0y_2201,2,2016
Uts_16_0y_2202,1,2016
Uts_16_0y_2203,2,2016
Uts_16_0y_2204,1,2016
Uts_16_0y_2205,1,2016
Uts_16_0y_2206,2,2016
Uts_16_0y_2207,1,2016
Uts_16_0y_2208,1,2016
Uts_16_0y_2209,2,2016
Uts_16_0y_2210,2,2016
Uts_16_0y_2211,1,2016
Uts_16_0y_2212,1,2016
Uts_16_0y_2213,2,2016
Uts_16_0y_2214,2,2016
Uts_16_0y_2215,2,2016
Uts_16_0y_2216,2,2016
Uts_16_0y_2217,2,2016
Uts_16_0y_2218,2,2016
Uts_16_0y_2219,1,2016
Uts_16_0y_2220,2,2016
Uts_16_0y_2221,2,2016
Uts_16_0y_2222,1,2016
Uts_16_0y_2223,1,2016
Uts_16_0y_2224,1,2016
Uts_16_0y_2225,2,2016
Uts_16_0y_2226,1,2016
Uts_16_0y_2227,1,2016
Uts_16_0y_2228,2,2016
Uts_16_0y_2229,2,2016
Uts_16_0y_2230,1,2016
Uts_16_0y_2231,1,2016
Uts_16_0y_2232,2,2016
Uts_16_0y_2233,2,2016
Uts_16_0y_2234,1,2016
Uts_16_0y_2235,2,2016
Uts_16_0y_2236,1,2016
Uts_16_0y_2237,2,2016
Uts_16_0y_2238,1,2016
Uts_16_0y_2239,1,2016
Uts_16_0y_2240,2,2016
Uts_16_0y_2241,2,2016
Uts_16_0y_2242,1,2016
Uts_16_0y_2243,2,2016
Uts_16_0y_2244,1,2016
Uts_16_0y_2245,2,2016
Uts_16_0y_2246,2,2016
Uts_16_0y_2247,1,2016
Uts_16_0y_2248,2,2016
Uts_16_0y_2249,1,2016
Uts_16_0y_2250,2,2016
Uts_16_0y_2251,1,2016
Uts_16_0y_2252,2,2016
Uts_16_0y_2253,2,2016
Uts_16_0y_2254,2,2016
Uts_16_0y_2255,1,2016
Uts_16_0y_2256,1,2016
Uts_16_0y_2257,1,2016
Uts_16_0y_2258,2,2016
Uts_16_0y_2259,2,2016
Uts_16_0y_2260,2,2016
Uts_16_0y_2261,2,2016
Uts_16_0y_2262,1,2016
Uts_16_0y_2263,1,2016
Uts_16_0y_2264,2,2016
Uts_16_0y_2265,1,2016
Uts_16_0y_2266,1,2016
Uts_16_0y_2267,1,2016
Uts_16_0y_2268,2,2016
Uts_16_0y_2269,2,2016
Uts_16_0y_2270,1,2016
Uts_16_0y_2271,2,2016
Uts_16_0y_2272,2,2016
Uts_16_0y_2273,1,2016
Uts_16_0y_2274,1,2016
Uts_16_0y_2275,1,2016
Uts_16_0y_2276,1,2016
Uts_16_0y_2277,2,2016
Uts_16_0y_2278,1,2016
Uts_16_0y_2279,2,2016
Uts_16_0y_2280,1,2016
Uts_16_0y_2281,2,2016
Uts_16_0y_2282,2,2016
Uts_16_0y_2283,1,2016
Uts_16_0y_2284,1,2016
Uts_16_0y_2285,2,2016
Uts_16_0y_2286,1,2016
Uts_16_0y_2287,1,2016
Uts_16_0y_2288,1,2016
Uts_16_0y_2289,2,2016
Uts_16_0y_2290,1,2016
Uts_16_0y_2291,1,2016
Uts_16_0y_2292,2,2016
Uts_16_0y_2293,1,2016
Uts_16_0y_2294,1,2016
Uts_16_0y_2295,2,2016
Uts_16_0y_2296,2,2016
Uts_16_0y_2297,2,2016
Uts_16_0y_2298,1,2016
Uts_16_0y_2299,1,2016
Uts_16_0y_2300,1,2016
Uts_16_0y_2301,1,2016
Uts_16_0y_2302,1,2016
Uts_16_0y_2303,1,2016
Uts_16_0y_2304,2,2016
Uts_16_0y_2305,2,2016
Uts_16_0y_2306,1,2016
Uts_16_0y_2307,1,2016
Uts_16_0y_2308,2,2016
Uts_16_0y_2309,2,2016
Uts_16_0y_2310,2,2016
Uts_16_0y_2311,2,2016
Uts_16_0y_2312,2,2016
Uts_16_0y_2313,1,2016
Uts_16_0y_2314,2,2016
Uts_16_0y_2315,2,2016
Uts_16_0y_2316,1,2016
Uts_16_0y_2317,2,2016
Uts_16_0y_2318,2,2016
Uts_16_0y_2319,1,2016
Uts_16_0y_2320,2,2016
Uts_16_0y_2321,1,2016
Uts_16_0y_2322,2,2016
Uts_16_0y_2323,1,2016
Uts_16_0y_2324,1,2016
Uts_16_0y_2325,2,2016
Uts_16_0y_2326,2,2016
Uts_16_0y_2327,1,2016
Uts_16_0y_2328,2,2016
Uts_16_0y_2329,1,2016
Uts_16_0y_2330,2,2016
Uts_16_0y_2331,2,2016
Uts_16_0y_2332,2,2016
Uts_16_0y_2333,1,2016
Uts_16_0y_2334,1,2016
Uts_16_0y_2335,1,2016
Uts_16_0y_2336,2,2016
Uts_16_0y_2337,1,2016
Uts_16_0y_2338,2,2016
Uts_16_0y_2339,1,2016
Uts_16_0y_2340,1,2016
Uts_16_0y_2341,1,2016
Uts_16_0y_2342,1,2016
Uts_16_0y_2343,1,2016
Uts_16_0y_2344,1,2016
Uts_16_0y_2345,2,2016
Uts_16_0y_2346,1,2016
Uts_16_0y_2347,1,2016
Uts_16_0y_2348,2,2016
Uts_16_0y_2349,2,2016
Uts_16_0y_2350,1,2016
Uts_16_0y_2351,2,2016
Uts_16_0y_2352,2,2016
Uts_16_0y_2353,2,2016
Uts_16_0y_2354,1,2016
Uts_16_0y_2355,2,2016
Uts_16_0y_2356,2,2016
Uts_16_0y_2357,1,2016
Uts_16_0y_2358,2,2016
Uts_16_0y_2359,2,2016
Uts_16_0y_2360,1,2016
Uts_16_1y_0001,1,2015
Uts_16_1y_0002,1,2015
Uts_16_1y_0003,1,2015
Uts_16_1y_0004,2,2015
Uts_16_1y_0005,2,2015
Uts_16_1y_0006,2,2015
Uts_16_1y_0007,1,2015
Uts_16_1y_0008,2,2015
Uts_16_1y_0009,2,2015
Uts_16_1y_0011,2,2015
Uts_16_1y_0012,2,2015
Uts_16_1y_0013,1,2015
Uts_16_1y_0014,2,2015
Uts_16_1y_0015,1,2015
Uts_16_1y_0016,1,2015
Uts_16_1y_0017,2,2015
Uts_16_1y_0018,2,2015
Uts_16_1y_0019,2,2015
Uts_16_1y_0020,2,2015
Uts_16_1y_0021,1,2015
Uts_16_1y_0022,1,2015
Uts_16_1y_0023,2,2015
Uts_16_1y_0024,1,2015
Uts_16_1y_0025,1,2015
Uts_16_1y_0026,2,2015
Uts_16_1y_0027,2,2015
Uts_16_1y_0028,2,2015
Uts_16_1y_0029,1,2015
Uts_16_1y_0030,2,2015
Uts_16_1y_0031,1,2015
Uts_16_1y_0032,2,2015
Uts_16_1y_0033,2,2015
Uts_16_1y_0034,2,2015
Uts_16_1y_0035,2,2015
Uts_16_1y_0036,2,2015
Uts_16_1y_0037,1,2015
Uts_16_1y_0038,1,2015
Uts_16_1y_0039,2,2015
Uts_16_1y_0040,1,2015
Uts_16_1y_0041,2,2015
Uts_16_1y_0042,2,2015
Uts_16_1y_0043,1,2015
Uts_16_1y_0044,1,2015
Uts_16_1y_0045,1,2015
Uts_16_1y_0046,1,2015
Uts_16_1y_0047,2,2015
Uts_16_1y_0048,2,2015
Uts_16_1y_0049,2,2015
Uts_16_1y_0050,2,2015
Uts_16_1y_0051,1,2015
Uts_16_1y_0052,1,2015
Uts_16_1y_0053,2,2015
Uts_16_1y_0054,2,2015
Uts_16_1y_0055,2,2015
Uts_16_1y_0056,2,2015
Uts_16_1y_0057,2,2015
Uts_16_1y_0058,2,2015
Uts_16_1y_0059,2,2015
Uts_16_1y_0060,1,2015
Uts_16_1y_0061,2,2015
Uts_16_1y_0062,1,2015
Uts_16_1y_0063,2,2015
Uts_16_1y_0064,2,2015
Uts_16_1y_0065,1,2015
Uts_16_1y_0066,2,2015
Uts_16_1y_0067,2,2015
Uts_16_1y_0068,2,2015
Uts_16_1y_0069,2,2015
Uts_16_1y_0070,2,2015
Uts_16_1y_0071,2,2015
Uts_16_1y_0072,2,2015
Uts_16_1y_0073,1,2015
Uts_16_1y_0074,2,2015
Uts_16_1y_0075,2,2015
Uts_16_1y_0076,2,2015
Uts_16_1y_0077,1,2015
Uts_16_1y_0078,2,2015
Uts_16_1y_0079,2,2015
Uts_16_1y_0081,1,2015
Uts_16_1y_0082,2,2015
Uts_16_1y_0083,2,2015
Uts_16_1y_0084,2,2015
Uts_16_1y_0085,1,2015
Uts_16_1y_0086,1,2015
Uts_16_1y_0087,1,2015
Uts_16_1y_0089,2,2015
Uts_16_1y_0090,1,2015
Uts_16_1y_0091,2,2015
Uts_16_1y_0092,1,2015
Uts_16_1y_0093,1,2015
Uts_16_1y_0094,2,2015
Uts_16_1y_0095,1,2015
Uts_16_1y_0096,1,2015
Uts_16_1y_0097,2,2015
Uts_16_1y_0098,2,2015
Uts_16_1y_0099,1,2015
Uts_16_1y_0100,2,2015
Uts_16_1y_0101,2,2015
Uts_16_1y_0102,1,2015
Uts_16_1y_0103,2,2015
Uts_16_1y_0104,2,2015
Uts_16_1y_0105,1,2015
Uts_16_1y_0106,1,2015
Uts_16_1y_0107,1,2015
Uts_16_1y_0108,1,2015
Uts_16_1y_0109,1,2015
Uts_16_1y_0110,1,2015
Uts_16_1y_0111,1,2015
Uts_16_1y_0112,2,2015
Uts_16_1y_0113,2,2015
Uts_16_1y_0114,1,2015
Uts_16_1y_0115,1,2015
Uts_16_1y_0116,1,2015
Uts_16_1y_0117,2,2015
Uts_16_1y_0118,1,2015
Uts_16_1y_0119,1,2015
Uts_16_1y_0120,2,2015
Uts_16_1y_0121,2,2015
Uts_16_1y_0122,1,2015
Uts_16_1y_0123,1,2015
Uts_16_1y_0124,2,2015
Uts_16_1y_0125,1,2015
Uts_16_1y_0126,2,2015
Uts_16_1y_0127,2,2015
Uts_16_1y_0128,2,2015
Uts_16_1y_0129,1,2015
Uts_16_1y_0130,2,2015
Uts_16_1y_0131,1,2015
Uts_16_1y_0132,2,2015
Uts_16_1y_0133,2,2015
Uts_16_1y_0134,2,2015
Uts_16_1y_0135,1,2015
Uts_16_1y_0136,1,2015
Uts_16_1y_0137,1,2015
Uts_16_1y_0138,1,2015
Uts_16_1y_0139,1,2015
Uts_16_1y_0140,2,2015
Uts_16_1y_0141,1,2015
Uts_16_1y_0142,1,2015
Uts_16_1y_0143,2,2015
Uts_16_1y_0144,2,2015
Uts_16_1y_0145,1,2015
Uts_16_1y_0146,2,2015
Uts_16_1y_0147,2,2015
Uts_16_1y_0148,2,2015
Uts_16_1y_0149,2,2015
Uts_16_1y_0151,2,2015
Uts_16_1y_0152,2,2015
Uts_16_1y_0153,2,2015
Uts_16_1y_0154,2,2015
Uts_16_1y_0155,2,2015
Uts_16_1y_0156,2,2015
Uts_16_1y_0157,1,2015
Uts_16_1y_0158,2,2015
Uts_16_1y_0159,2,2015
Uts_16_1y_0160,1,2015
Uts_16_1y_0162,1,2015
Uts_16_1y_0163,1,2015
Uts_16_1y_0164,2,2015
Uts_16_1y_0165,1,2015
Uts_16_1y_0166,2,2015
Uts_16_1y_0167,2,2015
Uts_16_1y_0168,1,2015
Uts_16_1y_0169,2,2015
Uts_16_1y_0170,2,2015
Uts_16_1y_0171,2,2015
Uts_16_1y_0172,1,2015
Uts_16_1y_0173,1,2015
Uts_16_1y_0174,2,2015
Uts_16_1y_0175,2,2015
Uts_16_1y_0176,1,2015
Uts_16_1y_0177,2,2015
Uts_16_1y_0178,2,2015
Uts_16_1y_0179,1,2015
Uts_16_1y_0180,1,2015
Uts_16_1y_0181,2,2015
Uts_16_1y_0182,2,2015
Uts_16_1y_0183,2,2015
Uts_16_1y_0184,2,2015
Uts_16_1y_0185,2,2015
Uts_16_1y_0187,2,2015
Uts_16_1y_0188,1,2015
Uts_16_1y_0189,2,2015
Uts_16_1y_0190,2,2015
Uts_16_1y_0191,1,2015
Uts_16_1y_0192,1,2015
Uts_16_1y_0193,2,2015
Uts_16_1y_0194,1,2015
Uts_16_1y_0195,1,2015
Uts_16_1y_0196,2,2015
Uts_16_1y_0197,1,2015
Uts_16_1y_0198,1,2015
Uts_16_1y_0199,1,2015
Uts_16_1y_0200,1,2015
Uts_16_1y_0201,2,2015
Uts_16_1y_0202,1,2015
Uts_16_1y_0203,1,2015
Uts_16_1y_0204,1,2015
Uts_16_1y_0205,2,2015
Uts_16_1y_0206,2,2015
Uts_16_1y_0207,1,2015
Uts_16_1y_0208,1,2015
Uts_16_1y_0209,2,2015
Uts_16_1y_0210,2,2015
Uts_16_1y_0211,2,2015
Uts_16_1y_0212,1,2015
Uts_16_1y_0213,1,2015
Uts_16_1y_0214,1,2015
Uts_16_1y_0215,2,2015
Uts_16_1y_0216,2,2015
Uts_16_1y_0217,2,2015
Uts_16_1y_0218,1,2015
Uts_16_1y_0219,2,2015
Uts_16_1y_0220,2,2015
Uts_16_1y_0221,2,2015
Uts_16_1y_0222,2,2015
Uts_16_1y_0223,2,2015
Uts_16_1y_0224,2,2015
Uts_16_1y_0225,2,2015
Uts_16_1y_0226,1,2015
Uts_16_1y_0227,2,2015
Uts_16_1y_0228,2,2015
Uts_16_1y_0229,2,2015
Uts_16_1y_0230,2,2015
Uts_16_1y_0231,1,2015
Uts_16_1y_0232,2,2015
Uts_16_1y_0233,1,2015
Uts_16_1y_0234,1,2015
Uts_16_1y_0235,2,2015
Uts_16_1y_0236,2,2015
Uts_16_1y_0237,2,2015
Uts_16_1y_0238,1,2015
Uts_16_1y_0239,2,2015
Uts_16_1y_0240,1,2015
Uts_16_1y_0241,2,2015
Uts_16_1y_0242,2,2015
Uts_16_1y_0243,2,2015
Uts_16_1y_0244,1,2015
Uts_16_1y_0245,1,2015
Uts_16_1y_0246,1,2015
Uts_16_1y_0247,1,2015
Uts_16_1y_0248,1,2015
Uts_16_1y_0249,1,2015
Uts_16_1y_0250,2,2015
Uts_16_1y_0251,1,2015
Uts_16_1y_0252,1,2015
Uts_16_1y_0254,2,2015
Uts_16_1y_0255,2,2015
Uts_16_1y_0256,1,2015
Uts_16_1y_0257,1,2015
Uts_16_1y_0258,1,2015
Uts_16_1y_0259,2,2015
Uts_16_1y_0260,1,2015
Uts_16_1y_0261,1,2015
Uts_16_1y_0262,1,2015
Uts_16_1y_0263,1,2015
Uts_16_1y_0264,1,2015
Uts_16_1y_0265,2,2015
Uts_16_1y_0266,2,2015
Uts_16_1y_0267,1,2015
Uts_16_1y_0268,2,2015
Uts_16_1y_0269,1,2015
Uts_16_1y_0270,1,2015
Uts_16_1y_0271,1,2015
Uts_16_1y_0272,2,2015
Uts_16_1y_0273,2,2015
Uts_16_1y_0274,1,2015
Uts_16_1y_0275,2,2015
Uts_16_1y_0276,2,2015
Uts_16_1y_0277,2,2015
Uts_16_1y_0278,2,2015
Uts_16_1y_0279,2,2015
Uts_16_1y_0280,2,2015
Uts_16_1y_0281,2,2015
Uts_16_1y_0282,2,2015
Uts_16_1y_0283,1,2015
Uts_16_1y_0284,2,2015
Uts_16_1y_0286,2,2015
Uts_16_1y_0287,2,2015
Uts_16_1y_0288,2,2015
Uts_16_1y_0289,1,2015
Uts_16_1y_0290,2,2015
Uts_16_1y_0291,2,2015
Uts_16_1y_0292,2,2015
Uts_16_1y_0293,1,2015
Uts_16_1y_0294,2,2015
Uts_16_1y_0295,2,2015
Uts_16_1y_0296,1,2015
Uts_16_1y_0297,2,2015
Uts_16_1y_0298,1,2015
Uts_16_1y_0299,2,2015
Uts_16_1y_0300,2,2015
Uts_16_1y_0301,1,2015
Uts_16_1y_0302,1,2015
Uts_16_1y_0303,2,2015
Uts_16_1y_0304,2,2015
Uts_16_1y_0305,1,2015
Uts_16_1y_0306,2,2015
Uts_16_1y_0307,1,2015
Uts_16_1y_0308,2,2015
Uts_16_1y_0309,1,2015
Uts_16_1y_0310,1,2015
Uts_16_1y_0311,1,2015
Uts_16_1y_0312,1,2015
Uts_16_1y_0313,1,2015
Uts_16_1y_0314,2,2015
Uts_16_1y_0315,1,2015
Uts_16_1y_0316,1,2015
Uts_16_1y_0317,2,2015
Uts_16_1y_0318,2,2015
Uts_16_1y_0319,2,2015
Uts_16_1y_0320,1,2015
Uts_16_1y_0321,1,2015
Uts_16_1y_0322,1,2015
Uts_16_1y_0323,2,2015
Uts_16_1y_0324,1,2015
Uts_16_1y_0325,1,2015
Uts_16_1y_0326,1,2015
Uts_16_1y_0327,2,2015
Uts_16_1y_0328,1,2015
Uts_16_1y_0329,2,2015
Uts_16_1y_0330,1,2015
Uts_16_2y_0001,1,2014
Uts_16_2y_0002,2,2014
Uts_16_2y_0003,1,2014
Uts_16_2y_0004,1,2014
Uts_16_2y_0005,2,2014
Uts_16_2y_0006,1,2014
Uts_16_2y_0007,1,2014
Uts_16_2y_0008,2,2014
Uts_16_2y_0009,2,2014
Uts_16_2y_0010,2,2014
Uts_16_2y_0011,1,2014
Uts_16_2y_0012,2,2014
Uts_16_2y_0013,1,2014
Uts_16_2y_0014,1,2014
Uts_16_2y_0015,2,2014
Uts_16_2y_0016,2,2014
Uts_16_2y_0017,2,2014
Uts_16_2y_0018,2,2014
Uts_16_2y_0019,1,2014
Uts_16_2y_0020,1,2014
Uts_16_2y_0021,2,2014
Uts_16_2y_0022,1,2014
Uts_16_2y_0023,1,2014
Uts_16_2y_0024,2,2014
Uts_16_2y_0025,2,2014
Uts_16_2y_0026,1,2014
Uts_16_2y_0027,2,2014
Uts_16_2y_0028,1,2014
Uts_16_2y_0029,1,2014
Uts_16_2y_0030,1,2014
Uts_16_2y_0031,1,2014
Uts_16_2y_0032,2,2014
Uts_16_2y_0033,1,2014
Uts_16_2y_0034,2,2014
Uts_16_2y_0035,1,2014
Uts_16_2y_0036,2,2014
Uts_16_3y_0001,2,2013
Uts_16_3y_0002,2,2013
Uts_16_3y_0003,1,2013
Uts_16_3y_0004,2,2013
Uts_16_3y_0005,1,2013
Uts_16_3y_0006,2,2013
Uts_16_3y_0007,1,2013
Uts_16_3y_0008,2,2013
Uts_16_3y_0009,1,2013
Uts_16_3y_0010,1,2013
Uts_16_3y_0011,2,2013
Uts_16_3y_0012,2,2013
Uts_16_3y_0013,1,2013
Uts_16_3y_0014,1,2013
Uts_16_3y_0015,1,2013
Uts_16_3y_0016,2,2013
Uts_16_3y_0017,1,2013
Uts_16_3y_0018,2,2013
Uts_16_3y_0019,1,2013
Uts_16_3y_0020,2,2013
Uts_16_3y_0021,1,2013
Uts_16_3y_0022,1,2013
Uts_16_3y_0023,2,2013
Uts_16_3y_0024,1,2013
Uts_16_3y_0025,2,2013
Uts_16_3y_0026,1,2013
Uts_16_3y_0027,1,2013
Uts_16_3y_0028,1,2013
Uts_16_3y_0029,2,2013
Uts_16_3y_0030,1,2013
Uts_16_3y_0031,2,2013
Uts_16_3y_0032,1,2013
Uts_16_3y_0033,2,2013
Uts_16_3y_0034,2,2013
Uts_16_3y_0035,1,2013
Uts_16_3y_0036,1,2013
Uts_16_3y_0037,2,2013
Uts_16_3y_0038,1,2013
Uts_16_3y_0039,2,2013
Uts_16_3y_0040,1,2013
Uts_16_3y_0041,1,2013
Uts_16_3y_0042,1,2013
Uts_16_3y_0043,1,2013
Uts_16_3y_0044,1,2013
Uts_16_3y_0045,2,2013
Uts_16_3y_0046,2,2013
Uts_16_3y_0047,2,2013
Uts_16_3y_0048,2,2013
Uts_17_0y_0001,2,2017
Uts_17_0y_0002,2,2017
Uts_17_0y_0003,1,2017
Uts_17_0y_0004,1,2017
Uts_17_0y_0005,2,2017
Uts_17_0y_0006,2,2017
Uts_17_0y_0007,1,2017
Uts_17_0y_0008,1,2017
Uts_17_0y_0009,2,2017
Uts_17_0y_0010,2,2017
Uts_17_0y_0011,2,2017
Uts_17_0y_0012,2,2017
Uts_17_0y_0013,2,2017
Uts_17_0y_0015,1,2017
Uts_17_0y_0016,1,2017
Uts_17_0y_0017,1,2017
