"","ID","year","OffspID.ext","class","class.cor","Code","new_site_code","date","sample.date","box.info","Cap.no","Cap.notes.org","Ext.notes","other.notes","ID.tube","length.cm","scale.reading","scale.age","mature.male.parr","recapture","notes.fi","notes.eng"
"505","Uts_18_1y_1979",2018,"UTS_18_1y_1979","1y","1y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",41,"41","","",41,9.3,"2+",2,NA,NA,"","date of collection different than box"
"506","Uts_18_2-3y_1995",2018,"UTS_18_2-3y_1995","2-3y","2-3y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",42,"42","","",42,16,"3+",3,NA,NA,"","date of collection different than box"
"507","Uts_18_2-3y_1996",2018,"UTS_18_2-3y_1996","2-3y","2-3y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",43,"43","","",43,12.4,"2+",2,NA,NA,"","date of collection different than box"
"508","Uts_18_2-3y_2003",2018,"UTS_18_2-3y_2003P","2-3y","2-3y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",44,"44 male","","",44,13.5,"3+",3,1,NA,"","date of collection different than box"
"509","Uts_18_2-3y_1997",2018,"UTS_18_2-3y_1997","2-3y","2-3y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",45,"45","","",45,12.4,"2+",2,NA,NA,"","date of collection different than box"
"510","Uts_18_1y_1980",2018,"UTS_18_1y_1980","1y","1y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",46,"46","","",46,9.5,"2+",2,NA,NA,"","date of collection different than box"
"511","Uts_18_2-3y_1998",2018,"UTS_18_2-3y_1998","2-3y","2-3y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",47,"47","","",47,12.1,"2+",2,NA,NA,"","date of collection different than box"
"512","Uts_18_2-3y_1999",2018,"UTS_18_2-3y_1999","2-3y","2-3y",21,13,"9/10/2018","9/14/2018","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",48,"48","","",48,9.8,"2+",2,NA,NA,"","date of collection different than box"
"513","Uts_18_1y_1981",2018,"UTS_18_1y_1981","1y","1y",21,13,"9/10/2018","","Utsjoki 2018, 10.9.2018, Vaahtokosken särkkä, alapuoli, 30m x 4m, 0+ (kirkas) 95, 1+(pinkki) 65, vihreä 18,  ? (violetti) 4, yht 182",NA,"RE","","",NA,NA,"",NA,NA,1,"","date of collection different than box"
"514","Uts_18_2-3y_2126",2018,"UTS_18_2-3y_2126","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",32,"32","","",32,12.4,"2+",2,NA,NA,"","date of collection different than box"
"515","Uts_18_2-3y_2127",2018,"UTS_18_2-3y_2127","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",33,"33","","",33,10.4,"2+",2,NA,NA,"","date of collection different than box"
"516","Uts_18_2-3y_2128",2018,"UTS_18_2-3y_2128","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",34,"34","","",34,13.7,"3+",3,NA,NA,"","date of collection different than box"
"517","Uts_18_2-3y_2129",2018,"UTS_18_2-3y_2129","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",35,"35","","",35,11.7,"2+",2,NA,NA,"","date of collection different than box"
"518","Uts_18_2-3y_2130",2018,"UTS_18_2-3y_2130","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",36,"36","","",36,11,"2+",2,NA,NA,"","date of collection different than box"
"519","Uts_18_2-3y_2131",2018,"UTS_18_2-3y_2131","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",37,"37","","",37,11.4,"2+",2,NA,NA,"","date of collection different than box"
"520","Uts_18_2-3y_2140",2018,"UTS_18_2-3y_2140P","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",38,"38 male","","",38,9.4,"2+",2,1,NA,"","date of collection different than box"
"521","Uts_18_2-3y_2132",2018,"UTS_18_2-3y_2132","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",39,"39","","",39,13.6,"3+",3,NA,NA,"","date of collection different than box"
"522","Uts_18_2-3y_2141",2018,"UTS_18_2-3y_2141P","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",40,"40","","",40,11.7,"2+",2,NA,NA,"","date of collection different than box"
"523","Uts_18_2-3y_2133",2018,"UTS_18_2-3y_2133","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",41,"41","","",41,11.8,"2+",2,NA,NA,"","date of collection different than box"
"524","Uts_18_2-3y_2142",2018,"UTS_18_2-3y_2142P","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",42,"42 RE male","","",42,11.5,"2+",2,1,NA,"","date of collection different than box"
"525","Uts_18_2-3y_2134",2018,"UTS_18_2-3y_2134","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",43,"43","","",43,11.6,"2+",2,NA,NA,"","date of collection different than box"
"526","Uts_18_2-3y_2135",2018,"UTS_18_2-3y_2135","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",44,"44","","",44,10.9,"2+",2,NA,NA,"","date of collection different than box"
"527","Uts_18_2-3y_2136",2018,"UTS_18_2-3y_2136","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",45,"45","","",45,11.3,"2+",2,NA,NA,"","date of collection different than box"
"528","Uts_18_2-3y_2143",2018,"UTS_18_2-3y_2143P","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",46,"46 RE male","","",46,13.5,"3+",3,1,NA,"","date of collection different than box"
"529","Uts_18_2-3y_2137",2018,"UTS_18_2-3y_2137","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",47,"47","","",47,11.6,"2+",2,NA,NA,"","date of collection different than box"
"530","Uts_18_2-3y_2138",2018,"UTS_18_2-3y_2138","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",48,"48","","",48,10.9,"2+",2,NA,NA,"","date of collection different than box"
"531","Uts_18_2-3y_2139",2018,"UTS_18_2-3y_2139","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",49,"49","","",49,10.9,"2+",2,NA,NA,"","date of collection different than box"
"532","Uts_18_2-3y_2144",2018,"UTS_18_2-3y_2144P","2-3y","2-3y",6,6,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, sillan yläpuoli, länsiranta, 0+ (kirkas) 32, 1+ (pinkki) 49, vihreä 14, ? (violetti)5, yht 100",50,"50 male","","",50,11.6,"2+",2,1,NA,"","date of collection different than box"
"533","Uts_18_2-3y_2337",2018,"UTS_18_2-3y_2337","2-3y","2-3y",7,7,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Pikkukoste 25m x 3m, 0+ (kirkas) 38, 1+ (pinkki) 15, vihreä 3, yht 56",28,"28","","id's were written wrong",28,10,"2+",2,NA,NA,"","date of collection different than box"
"534","Uts_18_2-3y_2338",2018,"UTS_18_2-3y_2338","2-3y","2-3y",7,7,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Pikkukoste 25m x 3m, 0+ (kirkas) 38, 1+ (pinkki) 15, vihreä 3, yht 56",29,"29","","id's were written wrong",29,11.1,"2+",2,NA,NA,"","date of collection different than box"
"535","Uts_18_2-3y_2339",2018,"UTS_18_2-3y_2339","2-3y","2-3y",7,7,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Pikkukoste 25m x 3m, 0+ (kirkas) 38, 1+ (pinkki) 15, vihreä 3, yht 56",30,"30","","id's were written wrong",30,9.3,"2+",2,NA,NA,"","date of collection different than box"
"536","Uts_18_1y_2336",2018,"UTS_18_1y_2336","1y","1y",7,7,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Pikkukoste 25m x 3m, 0+ (kirkas) 38, 1+ (pinkki) 15, vihreä 3, yht 56",31,"31","","",31,5.5,"0+",0,NA,NA,"","date of collection different than box"
"537","Uts_18_1y_2335",2018,"UTS_18_1y_2335","1y","1y",7,7,"9/11/2018","","Utsjoki 2018, 11.9.2018, Pikkukoste 25m x 3m, 0+ (kirkas) 38, 1+ (pinkki) 15, vihreä 3, yht 56",NA,"see note!","","dry, added EtOH. Seija 17.4.2019",NA,NA,"",NA,NA,NA,"","date of collection different than box"
"538","Uts_18_2-3y_2257",2018,"UTS_18_2-3y_2257","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",1,"1","","",1,10.6,"2+",2,NA,NA,"","date of collection different than box"
"539","Uts_18_2-3y_2283",2018,"UTS_18_2-3y_2283P","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",2,"2 male","","",2,12,"2+",2,1,NA,"","date of collection different than box"
"540","Uts_18_2-3y_2258",2018,"UTS_18_2-3y_2258","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",3,"3","","",3,11.3,"2+",2,NA,1,"","date of collection different than box"
"541","Uts_18_2-3y_2259",2018,"UTS_18_2-3y_2259","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",4,"4","","",4,12.9,"2+",2,NA,NA,"","date of collection different than box"
"542","Uts_18_2-3y_2260",2018,"UTS_18_2-3y_2260","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",5,"5","","",5,12,"2+",2,NA,NA,"","date of collection different than box"
"543","Uts_18_2-3y_2261",2018,"UTS_18_2-3y_2261","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",6,"6","","",6,10.7,"2+",2,NA,NA,"","date of collection different than box"
"544","Uts_18_2-3y_2262",2018,"UTS_18_2-3y_2262","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",7,"7","","",7,9.5,"2+",2,NA,NA,"","date of collection different than box"
"545","Uts_18_2-3y_2263",2018,"UTS_18_2-3y_2263","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",8,"8","","",8,10,"2+",2,NA,NA,"","date of collection different than box"
"546","Uts_18_2-3y_2264",2018,"UTS_18_2-3y_2264","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",9,"9","","",9,11.8,"2+",2,NA,NA,"","date of collection different than box"
"547","Uts_18_2-3y_2265",2018,"UTS_18_2-3y_2265","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",10,"10","","",10,9.7,"2+",2,NA,NA,"","date of collection different than box"
"548","Uts_18_2-3y_2266",2018,"UTS_18_2-3y_2266","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",11,"11","","",11,11.2,"2+",2,NA,NA,"","date of collection different than box"
"549","Uts_18_2-3y_2267",2018,"UTS_18_2-3y_2267","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",12,"12","","",12,12.5,"2+",2,NA,NA,"","date of collection different than box"
"550","Uts_18_2-3y_2268",2018,"UTS_18_2-3y_2268","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",13,"13","","",13,10.2,"2+",2,NA,NA,"","date of collection different than box"
"551","Uts_18_2-3y_2269",2018,"UTS_18_2-3y_2269","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",14,"14","","",14,11.6,"2+",2,NA,NA,"","date of collection different than box"
"552","Uts_18_2-3y_2270",2018,"UTS_18_2-3y_2270","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",15,"15","","",15,11.1,"2+",2,NA,NA,"","date of collection different than box"
"553","Uts_18_2-3y_2271",2018,"UTS_18_2-3y_2271","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",16,"16","","",16,11.6,"2+",2,NA,NA,"","date of collection different than box"
"554","Uts_18_2-3y_2272",2018,"UTS_18_2-3y_2272","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",17,"17","","",17,12.6,"2+",2,NA,NA,"","date of collection different than box"
"555","Uts_18_2-3y_2273",2018,"UTS_18_2-3y_2273","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",18,"18","","",18,9.8,"2+",2,NA,NA,"","date of collection different than box"
"556","Uts_18_2-3y_2274",2018,"UTS_18_2-3y_2274","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",19,"19","","",19,10.8,"2+",2,NA,NA,"","date of collection different than box"
"557","Uts_18_2-3y_2275",2018,"UTS_18_2-3y_2275","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",20,"20","","",20,11.4,"2+",2,NA,NA,"","date of collection different than box"
"558","Uts_18_2-3y_2276",2018,"UTS_18_2-3y_2276","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",21,"21","","",21,11,"2+",2,NA,NA,"","date of collection different than box"
"559","Uts_18_2-3y_2277",2018,"UTS_18_2-3y_2277","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",22,"22","","",22,9.8,"2+",2,NA,NA,"","date of collection different than box"
"560","Uts_18_2-3y_2278",2018,"UTS_18_2-3y_2278","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",23,"23","","",23,9.9,"2+",2,NA,NA,"","date of collection different than box"
"561","Uts_18_2-3y_2279",2018,"UTS_18_2-3y_2279","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",24,"24","","",24,10.5,"2+",2,NA,NA,"","date of collection different than box"
"562","Uts_18_2-3y_2280",2018,"UTS_18_2-3y_2280","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",25,"25","","",25,9.3,"2+",2,NA,NA,"","date of collection different than box"
"563","Uts_18_2-3y_2281",2018,"UTS_18_2-3y_2281","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",26,"26","","",26,10.3,"2+",2,NA,NA,"","date of collection different than box"
"564","Uts_18_2-3y_2282",2018,"UTS_18_2-3y_2282","2-3y","2-3y",21,13,"9/11/2018","9/13/2018","Utsjoki 2018, 11.9.2018, Vaahtokosteen särkkä, yläpuoli, 0+ (kirkas) 46, 1+ (pinkki) 65, vihreä 27, ? (violetti) 1, yht 139",27,"27","","",27,10.1,"2+",2,NA,NA,"","date of collection different than box"
"565","Uts_18_2-3y_2502",2018,"UTS_18_2-3y_2502","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",1,"1","","",1,14.2,"2+",2,NA,NA,"",""
"566","Uts_18_2-3y_2503",2018,"UTS_18_2-3y_2503","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",2,"2","","",2,11.6,"2+",2,NA,NA,"",""
"567","Uts_18_2-3y_2504",2018,"UTS_18_2-3y_2504","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",3,"3","","",3,12.3,"2+",2,NA,NA,"",""
"568","Uts_18_2-3y_2505",2018,"UTS_18_2-3y_2505","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",4,"4","","",4,12.2,"2+",2,NA,NA,"",""
"569","Uts_18_2-3y_2506",2018,"UTS_18_2-3y_2506","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",5,"5","","",5,12.6,"3+",3,NA,NA,"",""
"570","Uts_18_2-3y_2507",2018,"UTS_18_2-3y_2507","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",6,"6","","",6,11.2,"2+",2,NA,NA,"",""
"571","Uts_18_2-3y_2508",2018,"UTS_18_2-3y_2508","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",7,"7","","",7,10.2,"2+",NA,NA,NA,"ei suomuja! Ikä arvioitu","no scale, age estimated 2+"
"572","Uts_18_2-3y_2509",2018,"UTS_18_2-3y_2509","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",8,"8","","",8,11.3,"2+",2,NA,NA,"",""
"573","Uts_18_2-3y_2510",2018,"UTS_18_2-3y_2510","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",9,"9","","",9,12.3,"2+",2,NA,NA,"",""
"574","Uts_18_2-3y_2511",2018,"UTS_18_2-3y_2511","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",10,"10","","",10,10.2,"2+",2,NA,NA,"",""
"575","Uts_18_2-3y_2512",2018,"UTS_18_2-3y_2512","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",11,"11","","",11,11.1,"2+",2,NA,NA,"",""
"576","Uts_18_2-3y_2513",2018,"UTS_18_2-3y_2513","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",12,"12","","",12,10.4,"2+",2,NA,NA,"",""
"577","Uts_18_2-3y_2514",2018,"UTS_18_2-3y_2514","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",13,"13","","",13,12,"2+",2,NA,NA,"",""
"578","Uts_18_2-3y_2515",2018,"UTS_18_2-3y_2515","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",14,"14","","",14,11.8,"2+",2,NA,NA,"",""
"579","Uts_18_2-3y_2516",2018,"UTS_18_2-3y_2516","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",15,"15","","",15,11.1,"2+",2,NA,NA,"",""
"580","Uts_18_2-3y_2517",2018,"UTS_18_2-3y_2517","2-3y","2-3y",1,1,"9/12/2018","9/12/2018","Utsjoki 2018, 12.9.2018, Utsjokisuu, 0+ (kirkas) 58, 1+ (pinkki) 101, vihreä 30, violetti 12, yht 201",16,"16","","",16,9.8,"2+",2,NA,NA,"",""
