"","ID","sex","type","class.cor","year","BirthYear","scale.seaage","Scale.smoltage","InterpAge","Respawner","respawner.info","total.age","total.age.int","birthyear.int"
"16318","Uts_18_2-3y_1214","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16319","Uts_18_2-3y_1215","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16320","Uts_18_2-3y_1674","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16321","Uts_18_2-3y_1675","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16322","Uts_18_2-3y_1676","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16323","Uts_18_2-3y_1677","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16324","Uts_18_2-3y_1806","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16325","Uts_18_2-3y_1807","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16326","Uts_18_2-3y_1808","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16327","Uts_18_2-3y_1809","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16328","Uts_18_2-3y_1810","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16329","Uts_18_2-3y_1811","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16330","Uts_18_2-3y_1812","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16331","Uts_18_2-3y_1813","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16332","Uts_18_2-3y_1814","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16333","Uts_18_2-3y_1815","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16334","Uts_18_2-3y_1816","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16335","Uts_18_2-3y_1817","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16336","Uts_18_2-3y_1818","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16337","Uts_18_2-3y_1819","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16338","Uts_18_2-3y_1820","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16339","Uts_18_2-3y_1821","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16340","Uts_18_2-3y_1982","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16341","Uts_18_2-3y_1983","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16342","Uts_18_2-3y_1984","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16343","Uts_18_2-3y_1985","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16344","Uts_18_2-3y_1986","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16345","Uts_18_2-3y_1987","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16346","Uts_18_2-3y_1988","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16347","Uts_18_2-3y_1989","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16348","Uts_18_2-3y_1990","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16349","Uts_18_2-3y_1991","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16350","Uts_18_2-3y_1992","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16351","Uts_18_2-3y_1993","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16352","Uts_18_2-3y_1994","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16353","Uts_18_2-3y_1995","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16354","Uts_18_2-3y_1996","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16355","Uts_18_2-3y_1997","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16356","Uts_18_2-3y_1998","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16357","Uts_18_2-3y_1999","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16358","Uts_18_2-3y_2000","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16359","Uts_18_2-3y_2001","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16360","Uts_18_2-3y_2002","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16361","Uts_18_2-3y_2003","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16362","Uts_18_2-3y_2126","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16363","Uts_18_2-3y_2127","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16364","Uts_18_2-3y_2128","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16365","Uts_18_2-3y_2129","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16366","Uts_18_2-3y_2130","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16367","Uts_18_2-3y_2131","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16368","Uts_18_2-3y_2132","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16369","Uts_18_2-3y_2133","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16370","Uts_18_2-3y_2134","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16371","Uts_18_2-3y_2135","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16372","Uts_18_2-3y_2136","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16373","Uts_18_2-3y_2137","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16374","Uts_18_2-3y_2138","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16375","Uts_18_2-3y_2139","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16376","Uts_18_2-3y_2140","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16377","Uts_18_2-3y_2141","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16378","Uts_18_2-3y_2142","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16379","Uts_18_2-3y_2143","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16380","Uts_18_2-3y_2144","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16381","Uts_18_2-3y_2256","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16382","Uts_18_2-3y_2257","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16383","Uts_18_2-3y_2258","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16384","Uts_18_2-3y_2259","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16385","Uts_18_2-3y_2260","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16386","Uts_18_2-3y_2261","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16387","Uts_18_2-3y_2262","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16388","Uts_18_2-3y_2263","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16389","Uts_18_2-3y_2264","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16390","Uts_18_2-3y_2265","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16391","Uts_18_2-3y_2266","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16392","Uts_18_2-3y_2267","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16393","Uts_18_2-3y_2268","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16394","Uts_18_2-3y_2269","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16395","Uts_18_2-3y_2270","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16396","Uts_18_2-3y_2271","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16397","Uts_18_2-3y_2272","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16398","Uts_18_2-3y_2273","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16399","Uts_18_2-3y_2274","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16400","Uts_18_2-3y_2275","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16401","Uts_18_2-3y_2276","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16402","Uts_18_2-3y_2277","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16403","Uts_18_2-3y_2278","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16404","Uts_18_2-3y_2279","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16405","Uts_18_2-3y_2280","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16406","Uts_18_2-3y_2281","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16407","Uts_18_2-3y_2282","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16408","Uts_18_2-3y_2283","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16409","Uts_18_2-3y_2337","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16410","Uts_18_2-3y_2338","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16411","Uts_18_2-3y_2339","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16412","Uts_18_2-3y_2502","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16413","Uts_18_2-3y_2503","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16414","Uts_18_2-3y_2504","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16415","Uts_18_2-3y_2505","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16416","Uts_18_2-3y_2506","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16417","Uts_18_2-3y_2507","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16418","Uts_18_2-3y_2508","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16419","Uts_18_2-3y_2509","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16420","Uts_18_2-3y_2510","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16421","Uts_18_2-3y_2511","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16422","Uts_18_2-3y_2512","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16423","Uts_18_2-3y_2513","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16424","Uts_18_2-3y_2514","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16425","Uts_18_2-3y_2515","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16426","Uts_18_2-3y_2516","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16427","Uts_18_2-3y_2517","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16428","Uts_18_2-3y_2518","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16429","Uts_18_2-3y_2519","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16430","Uts_18_2-3y_2520","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16431","Uts_18_2-3y_2521","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16432","Uts_18_2-3y_2522","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16433","Uts_18_2-3y_2523","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16434","Uts_18_2-3y_2524","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16435","Uts_18_2-3y_2525","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16436","Uts_18_2-3y_2526","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16437","Uts_18_2-3y_2527","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16438","Uts_18_2-3y_2528","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16439","Uts_18_2-3y_2529","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16440","Uts_18_2-3y_2530","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16441","Uts_18_2-3y_2531","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16442","Uts_18_2-3y_2532","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16443","Uts_18_2-3y_2533","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16444","Uts_18_2-3y_2534","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16445","Uts_18_2-3y_2535","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16446","Uts_18_2-3y_2536","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16447","Uts_18_2-3y_2537","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16448","Uts_18_2-3y_2538","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16449","Uts_18_2-3y_2539","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16450","Uts_18_2-3y_2540","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16451","Uts_18_2-3y_2541","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16452","Uts_18_2-3y_2542","M","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16453","Uts_18_2-3y_2543","F","Offspring","2-3+",2018,2016,NA,NA,NA,NA,NA,2,2,2016
"16454","Uts_19_0y_0001","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16455","Uts_19_0y_0002","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16456","Uts_19_0y_0003","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16457","Uts_19_0y_0004","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16458","Uts_19_0y_0005","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16459","Uts_19_0y_0006","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16460","Uts_19_0y_0007","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16461","Uts_19_0y_0008","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16462","Uts_19_0y_0009","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16463","Uts_19_0y_0010","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16464","Uts_19_0y_0011","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16465","Uts_19_0y_0012","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16466","Uts_19_0y_0013","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16467","Uts_19_0y_0014","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16468","Uts_19_0y_0015","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16469","Uts_19_0y_0016","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16470","Uts_19_0y_0017","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16471","Uts_19_0y_0018","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16472","Uts_19_0y_0019","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16473","Uts_19_0y_0020","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16474","Uts_19_0y_0021","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16475","Uts_19_0y_0022","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16476","Uts_19_0y_0023","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16477","Uts_19_0y_0024","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16478","Uts_19_0y_0025","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16479","Uts_19_0y_0026","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16480","Uts_19_0y_0027","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16481","Uts_19_0y_0028","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16482","Uts_19_0y_0029","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16483","Uts_19_0y_0030","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16484","Uts_19_0y_0067","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16485","Uts_19_0y_0068","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16486","Uts_19_0y_0069","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16487","Uts_19_0y_0070","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16488","Uts_19_0y_0071","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16489","Uts_19_0y_0072","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16490","Uts_19_0y_0073","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16491","Uts_19_0y_0074","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16492","Uts_19_0y_0075","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16493","Uts_19_0y_0076","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16494","Uts_19_0y_0077","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16495","Uts_19_0y_0078","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16496","Uts_19_0y_0079","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16497","Uts_19_0y_0080","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16498","Uts_19_0y_0081","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16499","Uts_19_0y_0082","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16500","Uts_19_0y_0083","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16501","Uts_19_0y_0084","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16502","Uts_19_0y_0085","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16503","Uts_19_0y_0086","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16504","Uts_19_0y_0087","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16505","Uts_19_0y_0088","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16506","Uts_19_0y_0089","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16507","Uts_19_0y_0090","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16508","Uts_19_0y_0091","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16509","Uts_19_0y_0092","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16510","Uts_19_0y_0093","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16511","Uts_19_0y_0094","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16512","Uts_19_0y_0095","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16513","Uts_19_0y_0096","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16514","Uts_19_0y_0097","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16515","Uts_19_0y_0098","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16516","Uts_19_0y_0099","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16517","Uts_19_0y_0100","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16518","Uts_19_0y_0101","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16519","Uts_19_0y_0102","M","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16520","Uts_19_0y_0103","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16521","Uts_19_0y_0104","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16522","Uts_19_0y_0105","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16523","Uts_19_0y_0106","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16524","Uts_19_0y_0107","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16525","Uts_19_0y_0108","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16526","Uts_19_0y_0109","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16527","Uts_19_0y_0110","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16528","Uts_19_0y_0111","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16529","Uts_19_0y_0112","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16530","Uts_19_0y_0113","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16531","Uts_19_0y_0114","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16532","Uts_19_0y_0115","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16533","Uts_19_0y_0116","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16534","Uts_19_0y_0117","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16535","Uts_19_0y_0118","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16536","Uts_19_0y_0119","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16537","Uts_19_0y_0120","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16538","Uts_19_0y_0121","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16539","Uts_19_0y_0122","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16540","Uts_19_0y_0123","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16541","Uts_19_0y_0124","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16542","Uts_19_0y_0125","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16543","Uts_19_0y_0126","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16544","Uts_19_0y_0127","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16545","Uts_19_0y_0128","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16546","Uts_19_0y_0129","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16547","Uts_19_0y_0130","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16548","Uts_19_0y_0131","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16549","Uts_19_0y_0132","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16550","Uts_19_0y_0133","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16551","Uts_19_0y_0134","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16552","Uts_19_0y_0135","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16553","Uts_19_0y_0136","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16554","Uts_19_0y_0137","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16555","Uts_19_0y_0138","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16556","Uts_19_0y_0139","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16557","Uts_19_0y_0140","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16558","Uts_19_0y_0141","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16559","Uts_19_0y_0142","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16560","Uts_19_0y_0143","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16561","Uts_19_0y_0144","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16562","Uts_19_0y_0145","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16563","Uts_19_0y_0146","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16564","Uts_19_0y_0213","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
